# # k, P(k),P(k)-shotnoise, Nmodes
1.058689459756216866e+00 2.252640252451396634e+02 8.133624475112480923e+01 3.560160000000000000e+05
1.064973476309879485e+00 2.243005365287278323e+02 8.037275603471297813e+01 3.617640000000000000e+05
1.071260228414355753e+00 2.237892215919025602e+02 7.986144109788770606e+01 3.652380000000000000e+05
1.077547506273993205e+00 2.231900087181191736e+02 7.926222822410431945e+01 3.698500000000000000e+05
1.083834594251098959e+00 2.212784618750461334e+02 7.735068138103127922e+01 3.744400000000000000e+05
1.090123338753580029e+00 2.205951189578748028e+02 7.666733846385994866e+01 3.779460000000000000e+05
1.096402047628067811e+00 2.205343344301739990e+02 7.660655393615914477e+01 3.828480000000000000e+05
1.102686734177269923e+00 2.196140899443292085e+02 7.568630945031435431e+01 3.870080000000000000e+05
1.108974905272321010e+00 2.193083523499193177e+02 7.538057185590446352e+01 3.918200000000000000e+05
1.115240505002667248e+00 2.183253072104299406e+02 7.439752671641508641e+01 3.936120000000000000e+05
1.121510968507875017e+00 2.170584629566538126e+02 7.313068246263895844e+01 4.007140000000000000e+05
1.127801000874616433e+00 2.157046453483208666e+02 7.177686485430601238e+01 4.057940000000000000e+05
1.134097027651290723e+00 2.150709569534014349e+02 7.114317645938658075e+01 4.099040000000000000e+05
1.140372932967484543e+00 2.155837063740732447e+02 7.165592588005839048e+01 4.124720000000000000e+05
1.146644399550673876e+00 2.140415400580557446e+02 7.011375956404089038e+01 4.185640000000000000e+05
1.152943533572619028e+00 2.135605666248223429e+02 6.963278613080748869e+01 4.250340000000000000e+05
1.159234629937837324e+00 2.130480815079154695e+02 6.912030101390061532e+01 4.270920000000000000e+05
1.165519427699577504e+00 2.128255082619039911e+02 6.889772776788913689e+01 4.331780000000000000e+05
1.171801113533186500e+00 2.118845930248265006e+02 6.795681253081164641e+01 4.360040000000000000e+05
1.178090415441370498e+00 2.119000707649318826e+02 6.797229027091702847e+01 4.439880000000000000e+05
1.184382922568056218e+00 2.110243916407310962e+02 6.709661114671624205e+01 4.453300000000000000e+05
1.190653318049772258e+00 2.102843322545539593e+02 6.635655176053910509e+01 4.508360000000000000e+05
1.196918726837574054e+00 2.091894551935178015e+02 6.526167469950294731e+01 4.537220000000000000e+05
1.203203941861949566e+00 2.092297849631137581e+02 6.530200446909890388e+01 4.634540000000000000e+05
1.209492404352916051e+00 2.081524729914955287e+02 6.422469249748067455e+01 4.638000000000000000e+05
1.215771355333522763e+00 2.073993230132660983e+02 6.347154251925124413e+01 4.715780000000000000e+05
1.222064664468862416e+00 2.073073404165403986e+02 6.337955992252554438e+01 4.760860000000000000e+05
1.228353922954420918e+00 2.067726596484862966e+02 6.284487915447144246e+01 4.800280000000000000e+05
1.234638470013954770e+00 2.058140030011910824e+02 6.188622250717622819e+01 4.861600000000000000e+05
1.240913261509356103e+00 2.055801546841744312e+02 6.165237419015957698e+01 4.877540000000000000e+05
1.247188250643475937e+00 2.049117359743198676e+02 6.098395548030501345e+01 4.961340000000000000e+05
1.253473069443996613e+00 2.047136629711702369e+02 6.078588247715538273e+01 4.994820000000000000e+05
1.259761898162141902e+00 2.035161676477766264e+02 5.958838715376177220e+01 5.065000000000000000e+05
1.266044124118156144e+00 2.024052278968381131e+02 5.847744740282325893e+01 5.091880000000000000e+05
1.272325893222376436e+00 2.026120391026035179e+02 5.868425860858866372e+01 5.154900000000000000e+05
1.278614164208257353e+00 2.020148556383548168e+02 5.808707514433996266e+01 5.212680000000000000e+05
1.284892611208029889e+00 2.018602501390143402e+02 5.793246964499948604e+01 5.238700000000000000e+05
1.291183645279231351e+00 2.010295146535093807e+02 5.710173415949452647e+01 5.336400000000000000e+05
1.297481503837926153e+00 2.002802366597238404e+02 5.635245616570898619e+01 5.355220000000000000e+05
1.303753723784867535e+00 2.003544421804313629e+02 5.642666168641650870e+01 5.391000000000000000e+05
1.310018983865986586e+00 1.995644883263333043e+02 5.563670783231845007e+01 5.455720000000000000e+05
1.316308510930670250e+00 1.987258918342017751e+02 5.479811134018692087e+01 5.530760000000000000e+05
1.322598362398576421e+00 1.985627772879541055e+02 5.463499679393925135e+01 5.564880000000000000e+05
1.328872053478450166e+00 1.987875810444176068e+02 5.485980055040275261e+01 5.606140000000000000e+05
1.335152188378053495e+00 1.978125264451786620e+02 5.388474595116380783e+01 5.684260000000000000e+05
1.341449661995184561e+00 1.980058825095958071e+02 5.407810201558095287e+01 5.746600000000000000e+05
1.347738927854007729e+00 1.963601460933519718e+02 5.243236559933711760e+01 5.770720000000000000e+05
1.354008700766087481e+00 1.968668357635966117e+02 5.293905526958175756e+01 5.822700000000000000e+05
1.360289660314967009e+00 1.958233083859662713e+02 5.189552789195141713e+01 5.901560000000000000e+05
1.366572251586567699e+00 1.959916692541577561e+02 5.206388876014290190e+01 5.928000000000000000e+05
1.372860453050388063e+00 1.953797758729332372e+02 5.145199537891838304e+01 6.027740000000000000e+05
1.379145023090685429e+00 1.949822579887901099e+02 5.105447749477525576e+01 6.026980000000000000e+05
1.385414535762269361e+00 1.943373130181773831e+02 5.040953252416252894e+01 6.111620000000000000e+05
1.391706524900663045e+00 1.944777931380735936e+02 5.055001264405873940e+01 6.180140000000000000e+05
1.397995531958892590e+00 1.939746845704871134e+02 5.004690407647225925e+01 6.215880000000000000e+05
1.404274192284941769e+00 1.929650837715603586e+02 4.903730327754550444e+01 6.277440000000000000e+05
1.410561555672766865e+00 1.930105361063896510e+02 4.908275561237479678e+01 6.335400000000000000e+05
1.416846912008939086e+00 1.916763118887881490e+02 4.774853139477329478e+01 6.397320000000000000e+05
1.423125133292065136e+00 1.922878497643924902e+02 4.836006927037763603e+01 6.426020000000000000e+05
1.429404784151020458e+00 1.919618863558435180e+02 4.803410586182866382e+01 6.518900000000000000e+05
1.435691047292837252e+00 1.917111273282741593e+02 4.778334683425930507e+01 6.552160000000000000e+05
1.441980674135391771e+00 1.908828929109213561e+02 4.695511241690650195e+01 6.637680000000000000e+05
1.448270256156670488e+00 1.901520035968058835e+02 4.622422310279102931e+01 6.676260000000000000e+05
1.454546622628224650e+00 1.910003036724734784e+02 4.707252317845862422e+01 6.716420000000000000e+05
1.460820715374602674e+00 1.894157022917329130e+02 4.548792179771805877e+01 6.794060000000000000e+05
1.467116879073512736e+00 1.895971343444780359e+02 4.566935385046318174e+01 6.874520000000000000e+05
1.473402996227505257e+00 1.883990956434091686e+02 4.447131514939431440e+01 6.894720000000000000e+05
1.479676491952220729e+00 1.884518367766083315e+02 4.452405628259347736e+01 6.966860000000000000e+05
1.485967553866846869e+00 1.886708424314324475e+02 4.474306193741759330e+01 7.043380000000000000e+05
1.492246821535899048e+00 1.879806623324181203e+02 4.405288183840326610e+01 7.067400000000000000e+05
1.498509554578234537e+00 1.873166450091638637e+02 4.338886451514900955e+01 7.122360000000000000e+05
1.504789768773060477e+00 1.875632443922222592e+02 4.363546389820740501e+01 7.226580000000000000e+05
1.511081932996167110e+00 1.863127093175816924e+02 4.238492882356683822e+01 7.268980000000000000e+05
1.517368266691215162e+00 1.868165856140340395e+02 4.288880512001918532e+01 7.332820000000000000e+05
1.523654636026075648e+00 1.861170792703245809e+02 4.218929877630972669e+01 7.396640000000000000e+05
1.529943441059384845e+00 1.859748912842333652e+02 4.204711079021851106e+01 7.455940000000000000e+05
1.536239025868725072e+00 1.855718140204246822e+02 4.164403352640982803e+01 7.536480000000000000e+05
1.542520371859912531e+00 1.853095984917065380e+02 4.138181799769168379e+01 7.545420000000000000e+05
1.548788934475642254e+00 1.848217776131559447e+02 4.089399711914109048e+01 7.626580000000000000e+05
1.555076717032853217e+00 1.847901913961261471e+02 4.086241090211129290e+01 7.721700000000000000e+05
1.561367597618051883e+00 1.842537384533588636e+02 4.032595795934400940e+01 7.751460000000000000e+05
1.567640799474913083e+00 1.848876551626581488e+02 4.095987466864329463e+01 7.806720000000000000e+05
1.573918091021587307e+00 1.836901118278066178e+02 3.976233133379176365e+01 7.887520000000000000e+05
1.580208770922777894e+00 1.836987285121569187e+02 3.977094801814206448e+01 7.962340000000000000e+05
1.586494501348699515e+00 1.832176919091218110e+02 3.928991141510695684e+01 8.007500000000000000e+05
1.592767039126987694e+00 1.828456956748768789e+02 3.891791518086202473e+01 8.048100000000000000e+05
1.599052488140243256e+00 1.829110631889458318e+02 3.898328269493097764e+01 8.176280000000000000e+05
1.605347362928585930e+00 1.826242948198910199e+02 3.869651432587616569e+01 8.192580000000000000e+05
1.611624469631112389e+00 1.819268133548883668e+02 3.799903286087351262e+01 8.265800000000000000e+05
1.617906873560414516e+00 1.825885425565137155e+02 3.866076206249886127e+01 8.332260000000000000e+05
1.624193727299755308e+00 1.817693272525578152e+02 3.784154675854296102e+01 8.401780000000000000e+05
1.630471782443348783e+00 1.812206873666013678e+02 3.729290687258651360e+01 8.448300000000000000e+05
1.636760164716084098e+00 1.813021129329722214e+02 3.737433243895736723e+01 8.551300000000000000e+05
1.643043464683600297e+00 1.808289573741127469e+02 3.690117688009789276e+01 8.575060000000000000e+05
1.649316977887778979e+00 1.801305556337214568e+02 3.620277513970660266e+01 8.644800000000000000e+05
1.655599056937107516e+00 1.811367114701702405e+02 3.720893097615538636e+01 8.738480000000000000e+05
1.661884166769115767e+00 1.803231768997866595e+02 3.639539640577180535e+01 8.783400000000000000e+05
1.668176504354522471e+00 1.803382223954203312e+02 3.641044190140547698e+01 8.889200000000000000e+05
1.674458683878514931e+00 1.798164685730582448e+02 3.588868807904339064e+01 8.893580000000000000e+05
1.680728630093367038e+00 1.797870214781243590e+02 3.585924098410950478e+01 8.981800000000000000e+05
1.687019939142594183e+00 1.789778682971173680e+02 3.505008780310251382e+01 9.095840000000000000e+05
1.693318824324689276e+00 1.787590371458727816e+02 3.483125665185792741e+01 9.136000000000000000e+05
1.699588010948696493e+00 1.788513829628602423e+02 3.492360246884538810e+01 9.141300000000000000e+05
1.705865055857039181e+00 1.784061024438910295e+02 3.447832194987617527e+01 9.300560000000000000e+05
1.712165335543606837e+00 1.787607827659682869e+02 3.483300227195343268e+01 9.342660000000000000e+05
1.718451221796237549e+00 1.776945231936708467e+02 3.376674269965599251e+01 9.398780000000000000e+05
1.724725883597690634e+00 1.777050016151457612e+02 3.377722112113090702e+01 9.443780000000000000e+05
1.731001460952539039e+00 1.774367980434070660e+02 3.350901754939221178e+01 9.535880000000000000e+05
1.737293076086154020e+00 1.769644994877559157e+02 3.303671899374106147e+01 9.640360000000000000e+05
1.743575012025098125e+00 1.768929197254678627e+02 3.296513923145300851e+01 9.634900000000000000e+05
1.749853765858601529e+00 1.768503503135629558e+02 3.292256981954810158e+01 9.778260000000000000e+05
1.756139760422475327e+00 1.763550627702356337e+02 3.242728227622077952e+01 9.793740000000000000e+05
1.762418064231706216e+00 1.764284630549760209e+02 3.250068256096116670e+01 9.891060000000000000e+05
1.768704373978918332e+00 1.763158952608806374e+02 3.238811476686578317e+01 9.968660000000000000e+05
1.774989017499519983e+00 1.756820499305786996e+02 3.175426943656384537e+01 1.001708000000000000e+06
1.781271339834514134e+00 1.759507284731556922e+02 3.202294797914083802e+01 1.011292000000000000e+06
1.787557810851539308e+00 1.753933895989361815e+02 3.146560910492132734e+01 1.016394000000000000e+06
1.793844465061326554e+00 1.748054172272597668e+02 3.087763673324491265e+01 1.026530000000000000e+06
1.800123882125254315e+00 1.746607934986673456e+02 3.073301300465249142e+01 1.028166000000000000e+06
1.806399855932671716e+00 1.750802630759889951e+02 3.115248258197414088e+01 1.039020000000000000e+06
1.812677292178102029e+00 1.744990349877768097e+02 3.057125449376195547e+01 1.044114000000000000e+06
1.818962554020154831e+00 1.747785019295262146e+02 3.085072143551136037e+01 1.055160000000000000e+06
1.825254388213496393e+00 1.741777207039273492e+02 3.024994020991249499e+01 1.061910000000000000e+06
