# # k, P(k),P(k)-shotnoise, Nmodes
5.686318313430648308e-01 6.793819246861793545e+03 6.739260057288360258e+03 1.029860000000000000e+05
5.748997298340194906e-01 6.834950163119690842e+03 6.780390973546257555e+03 1.044280000000000000e+05
5.811784316152807106e-01 6.831312233521684902e+03 6.776753043948251616e+03 1.082760000000000000e+05
5.874623501555152894e-01 6.796126115818145990e+03 6.741566926244712704e+03 1.091300000000000000e+05
5.937358705487374433e-01 6.747421191564556466e+03 6.692862001991123179e+03 1.124920000000000000e+05
6.000132321575981642e-01 6.766792478397471314e+03 6.712233288824038027e+03 1.142380000000000000e+05
6.062764279011477742e-01 6.762648261763869414e+03 6.708089072190436127e+03 1.165200000000000000e+05
6.125579126729602253e-01 6.667271160775598219e+03 6.612711971202164932e+03 1.198680000000000000e+05
6.188758883571132685e-01 6.694184764431186522e+03 6.639625574857753236e+03 1.227600000000000000e+05
6.251574688191492424e-01 6.669244874015099413e+03 6.614685684441666126e+03 1.235740000000000000e+05
6.314078328527679140e-01 6.681453349059765969e+03 6.626894159486332683e+03 1.265060000000000000e+05
6.377090179731219610e-01 6.622710744217785759e+03 6.568151554644352473e+03 1.303720000000000000e+05
6.440064460832264359e-01 6.586968229870936739e+03 6.532409040297503452e+03 1.318120000000000000e+05
6.502830651582106603e-01 6.610901089182460964e+03 6.556341899609027678e+03 1.344920000000000000e+05
6.565805265356863263e-01 6.596413382775141145e+03 6.541854193201707858e+03 1.379620000000000000e+05
6.628599596871522781e-01 6.560985886112302978e+03 6.506426696538869692e+03 1.390120000000000000e+05
6.691298853551562731e-01 6.563840011862654137e+03 6.509280822289220851e+03 1.425480000000000000e+05
6.754222718254296876e-01 6.495079756450227251e+03 6.440520566876793964e+03 1.458880000000000000e+05
6.816939054591842906e-01 6.532252874135688216e+03 6.477693684562254930e+03 1.465620000000000000e+05
6.879709791718701117e-01 6.496475826476088514e+03 6.441916636902655227e+03 1.517500000000000000e+05
6.942614105711022443e-01 6.470193542398202226e+03 6.415634352824768939e+03 1.526260000000000000e+05
7.005365424756659909e-01 6.470057175888998245e+03 6.415497986315564958e+03 1.565860000000000000e+05
7.068233029523925959e-01 6.438620802048285441e+03 6.384061612474852154e+03 1.590780000000000000e+05
7.131225830129004351e-01 6.444047063195267583e+03 6.389487873621834297e+03 1.622900000000000000e+05
7.194106404935602939e-01 6.447468287486448389e+03 6.392909097913015103e+03 1.647700000000000000e+05
7.256916467573152341e-01 6.395040293175487022e+03 6.340481103602053736e+03 1.674660000000000000e+05
7.319862263035085137e-01 6.360797146658641395e+03 6.306237957085208109e+03 1.713680000000000000e+05
7.382778109483263407e-01 6.368965090342119765e+03 6.314405900768686479e+03 1.730960000000000000e+05
7.445474719729404667e-01 6.360582332505286104e+03 6.306023142931852817e+03 1.760120000000000000e+05
7.508031991267573035e-01 6.364198785702661553e+03 6.309639596129228266e+03 1.785720000000000000e+05
7.570835243855718044e-01 6.333451285864465717e+03 6.278892096291032431e+03 1.828740000000000000e+05
7.633725915964089115e-01 6.285609455263893324e+03 6.231050265690460037e+03 1.855560000000000000e+05
7.696559165320593365e-01 6.336540492484847164e+03 6.281981302911413877e+03 1.883800000000000000e+05
7.759472068200509165e-01 6.301103156486458829e+03 6.246543966913025542e+03 1.923620000000000000e+05
7.822420857509159164e-01 6.263363028347610452e+03 6.208803838774177166e+03 1.948920000000000000e+05
7.885501419914293653e-01 6.266182539014534996e+03 6.211623349441101709e+03 1.992240000000000000e+05
7.948038474963337041e-01 6.239083210162932119e+03 6.184524020589498832e+03 1.980620000000000000e+05
8.010520907109800470e-01 6.192093345913789562e+03 6.137534156340356276e+03 2.048760000000000000e+05
8.073556460726576400e-01 6.179303881864513642e+03 6.124744692291080355e+03 2.082080000000000000e+05
8.136472652876408640e-01 6.207216900433999399e+03 6.152657710860566112e+03 2.106380000000000000e+05
8.199328051877485812e-01 6.172085893108962409e+03 6.117526703535529123e+03 2.141460000000000000e+05
8.262092250684122119e-01 6.146425284937266042e+03 6.091866095363832756e+03 2.167700000000000000e+05
8.325052758042271739e-01 6.153105262046086864e+03 6.098546072472653577e+03 2.218980000000000000e+05
8.388116654351844836e-01 6.129909082601709088e+03 6.075349893028275801e+03 2.244000000000000000e+05
8.450849103364239667e-01 6.098758799089981949e+03 6.044199609516548662e+03 2.263060000000000000e+05
8.513462727474617742e-01 6.074729719678269248e+03 6.020170530104835962e+03 2.298240000000000000e+05
8.576284146508676987e-01 6.096136122496010103e+03 6.041576932922576816e+03 2.351900000000000000e+05
8.639203271423162578e-01 6.075638022146679759e+03 6.021078832573246473e+03 2.369960000000000000e+05
8.702001278720664645e-01 6.060160526653435227e+03 6.005601337080001940e+03 2.415680000000000000e+05
8.764772930847268828e-01 6.073626392562840920e+03 6.019067202989407633e+03 2.433340000000000000e+05
8.827715178895144676e-01 6.038946717797254678e+03 5.984387528223821391e+03 2.500580000000000000e+05
8.890536686845070813e-01 6.034142551636808093e+03 5.979583362063374807e+03 2.498260000000000000e+05
8.953222746762443673e-01 6.052235566183897390e+03 5.997676376610464104e+03 2.554020000000000000e+05
9.016064535102598088e-01 6.036754325213700213e+03 5.982195135640266926e+03 2.588880000000000000e+05
9.078934899700541461e-01 6.043311565392091325e+03 5.988752375818658038e+03 2.622400000000000000e+05
9.141879395382898066e-01 6.008321109235946096e+03 5.953761919662512810e+03 2.673220000000000000e+05
9.204870069999977478e-01 6.009906157056907432e+03 5.955346967483474145e+03 2.697820000000000000e+05
9.267634485314798498e-01 5.958058408339040398e+03 5.903499218765607111e+03 2.725480000000000000e+05
9.330398908859652840e-01 5.926158576893567442e+03 5.871599387320134156e+03 2.775220000000000000e+05
9.393419790538620751e-01 5.976849033887879159e+03 5.922289844314445872e+03 2.819920000000000000e+05
9.456138811139273015e-01 5.924666737310672033e+03 5.870107547737238747e+03 2.827100000000000000e+05
9.518752143586322045e-01 5.923577101021038288e+03 5.869017911447605002e+03 2.881620000000000000e+05
9.581565932480536896e-01 5.919632965222403072e+03 5.865073775648969786e+03 2.922500000000000000e+05
9.644556692432024736e-01 5.897036618247166189e+03 5.842477428673732902e+03 2.976780000000000000e+05
9.707473583964632002e-01 5.900255165144194507e+03 5.845695975570761220e+03 2.990500000000000000e+05
9.770167227541187716e-01 5.877083986189846655e+03 5.822524796616413369e+03 3.035940000000000000e+05
9.832935359933105968e-01 5.879309193380382567e+03 5.824750003806949280e+03 3.072180000000000000e+05
9.895688562506220753e-01 5.855522883410280883e+03 5.800963693836847597e+03 3.115520000000000000e+05
9.958591531227547478e-01 5.856588128472618337e+03 5.802028938899185050e+03 3.166400000000000000e+05
1.002144834684193242e+00 5.832773695304766989e+03 5.778214505731333702e+03 3.188100000000000000e+05
1.008417393835248532e+00 5.817344312887526030e+03 5.762785123314092743e+03 3.236140000000000000e+05
1.014706927655060875e+00 5.811356434274453932e+03 5.756797244701020645e+03 3.281640000000000000e+05
1.020995821536768045e+00 5.792847555324876339e+03 5.738288365751443052e+03 3.322980000000000000e+05
1.027277321758624629e+00 5.793785658626062286e+03 5.739226469052629000e+03 3.352360000000000000e+05
1.033577629488106275e+00 5.788008236041187956e+03 5.733449046467754670e+03 3.423460000000000000e+05
1.039864888978200064e+00 5.776526931838800920e+03 5.721967742265367633e+03 3.426120000000000000e+05
1.046131543025751398e+00 5.773422230206631866e+03 5.718863040633198580e+03 3.478080000000000000e+05
1.052408295901959612e+00 5.752945601191013338e+03 5.698386411617580052e+03 3.527840000000000000e+05
1.058689459756216866e+00 5.719143164235005315e+03 5.664583974661572029e+03 3.560160000000000000e+05
1.064973476309879485e+00 5.711089094892840876e+03 5.656529905319407590e+03 3.617640000000000000e+05
1.071260228414355753e+00 5.703725248009964162e+03 5.649166058436530875e+03 3.652380000000000000e+05
1.077547506273993205e+00 5.703646586256339106e+03 5.649087396682905819e+03 3.698500000000000000e+05
1.083834594251098959e+00 5.688493980874526642e+03 5.633934791301093355e+03 3.744400000000000000e+05
1.090123338753580029e+00 5.692118886434184788e+03 5.637559696860751501e+03 3.779460000000000000e+05
1.096402047628067811e+00 5.667921557483600736e+03 5.613362367910167450e+03 3.828480000000000000e+05
1.102686734177269923e+00 5.657258521938371814e+03 5.602699332364938527e+03 3.870080000000000000e+05
1.108974905272321010e+00 5.634244210331706199e+03 5.579685020758272913e+03 3.918200000000000000e+05
1.115240505002667248e+00 5.635316503615208603e+03 5.580757314041775317e+03 3.936120000000000000e+05
1.121510968507875017e+00 5.634768813282758856e+03 5.580209623709325570e+03 4.007140000000000000e+05
1.127801000874616433e+00 5.595834045336720919e+03 5.541274855763287633e+03 4.057940000000000000e+05
1.134097027651290723e+00 5.610700186585850133e+03 5.556140997012416847e+03 4.099040000000000000e+05
1.140372932967484543e+00 5.609913150685692017e+03 5.555353961112258730e+03 4.124720000000000000e+05
1.146644399550673876e+00 5.579710311818738774e+03 5.525151122245305487e+03 4.185640000000000000e+05
1.152943533572619028e+00 5.575156742221090099e+03 5.520597552647656812e+03 4.250340000000000000e+05
1.159234629937837324e+00 5.569252703938808736e+03 5.514693514365375449e+03 4.270920000000000000e+05
1.165519427699577504e+00 5.542052002282787726e+03 5.487492812709354439e+03 4.331780000000000000e+05
1.171801113533186500e+00 5.542573831201719258e+03 5.488014641628285972e+03 4.360040000000000000e+05
1.178090415441370498e+00 5.539708254193593348e+03 5.485149064620160061e+03 4.439880000000000000e+05
1.184382922568056218e+00 5.517283216261717826e+03 5.462724026688284539e+03 4.453300000000000000e+05
1.190653318049772258e+00 5.502759494913813796e+03 5.448200305340380510e+03 4.508360000000000000e+05
1.196918726837574054e+00 5.497805215030849467e+03 5.443246025457416181e+03 4.537220000000000000e+05
1.203203941861949566e+00 5.501971222149588357e+03 5.447412032576155070e+03 4.634540000000000000e+05
1.209492404352916051e+00 5.472839279939192238e+03 5.418280090365758952e+03 4.638000000000000000e+05
1.215771355333522763e+00 5.462327341967846223e+03 5.407768152394412937e+03 4.715780000000000000e+05
1.222064664468862416e+00 5.453280712524388946e+03 5.398721522950955659e+03 4.760860000000000000e+05
1.228353922954420918e+00 5.445261011301223334e+03 5.390701821727790048e+03 4.800280000000000000e+05
1.234638470013954770e+00 5.420537430475508700e+03 5.365978240902075413e+03 4.861600000000000000e+05
1.240913261509356103e+00 5.417682533446680281e+03 5.363123343873246995e+03 4.877540000000000000e+05
1.247188250643475937e+00 5.394461745536131275e+03 5.339902555962697988e+03 4.961340000000000000e+05
1.253473069443996613e+00 5.392676331741619833e+03 5.338117142168186547e+03 4.994820000000000000e+05
1.259761898162141902e+00 5.397597459627699209e+03 5.343038270054265922e+03 5.065000000000000000e+05
1.266044124118156144e+00 5.398947355520221208e+03 5.344388165946787922e+03 5.091880000000000000e+05
1.272325893222376436e+00 5.376998485883184003e+03 5.322439296309750716e+03 5.154900000000000000e+05
1.278614164208257353e+00 5.343684396061975349e+03 5.289125206488542062e+03 5.212680000000000000e+05
1.284892611208029889e+00 5.356668748133398367e+03 5.302109558559965080e+03 5.238700000000000000e+05
1.291183645279231351e+00 5.322019936193795729e+03 5.267460746620362443e+03 5.336400000000000000e+05
1.297481503837926153e+00 5.331514892746218720e+03 5.276955703172785434e+03 5.355220000000000000e+05
1.303753723784867535e+00 5.313258321153000907e+03 5.258699131579567620e+03 5.391000000000000000e+05
1.310018983865986586e+00 5.297477941906541673e+03 5.242918752333108387e+03 5.455720000000000000e+05
1.316308510930670250e+00 5.287873122293192864e+03 5.233313932719759578e+03 5.530760000000000000e+05
1.322598362398576421e+00 5.280694240452508893e+03 5.226135050879075607e+03 5.564880000000000000e+05
1.328872053478450166e+00 5.277642172324930470e+03 5.223082982751497184e+03 5.606140000000000000e+05
1.335152188378053495e+00 5.265899019292271987e+03 5.211339829718838701e+03 5.684260000000000000e+05
1.341449661995184561e+00 5.261809117717073605e+03 5.207249928143640318e+03 5.746600000000000000e+05
1.347738927854007729e+00 5.267668061362839580e+03 5.213108871789406294e+03 5.770720000000000000e+05
1.354008700766087481e+00 5.254873012251858199e+03 5.200313822678424913e+03 5.822700000000000000e+05
1.360289660314967009e+00 5.228218576056111488e+03 5.173659386482678201e+03 5.901560000000000000e+05
1.366572251586567699e+00 5.211449320922086372e+03 5.156890131348653085e+03 5.928000000000000000e+05
1.372860453050388063e+00 5.211334480139240441e+03 5.156775290565807154e+03 6.027740000000000000e+05
1.379145023090685429e+00 5.206741770415015708e+03 5.152182580841582421e+03 6.026980000000000000e+05
1.385414535762269361e+00 5.190629987756939045e+03 5.136070798183505758e+03 6.111620000000000000e+05
1.391706524900663045e+00 5.184695685507737835e+03 5.130136495934304548e+03 6.180140000000000000e+05
1.397995531958892590e+00 5.161415785748282360e+03 5.106856596174849074e+03 6.215880000000000000e+05
1.404274192284941769e+00 5.152173039338107628e+03 5.097613849764674342e+03 6.277440000000000000e+05
1.410561555672766865e+00 5.150751098075340451e+03 5.096191908501907164e+03 6.335400000000000000e+05
1.416846912008939086e+00 5.130252025690759183e+03 5.075692836117325896e+03 6.397320000000000000e+05
1.423125133292065136e+00 5.127181067705028909e+03 5.072621878131595622e+03 6.426020000000000000e+05
1.429404784151020458e+00 5.111405738596129595e+03 5.056846549022696308e+03 6.518900000000000000e+05
1.435691047292837252e+00 5.099433814090913074e+03 5.044874624517479788e+03 6.552160000000000000e+05
1.441980674135391771e+00 5.102215460570893811e+03 5.047656270997460524e+03 6.637680000000000000e+05
1.448270256156670488e+00 5.083790650002845723e+03 5.029231460429412436e+03 6.676260000000000000e+05
1.454546622628224650e+00 5.084100123370288202e+03 5.029540933796854915e+03 6.716420000000000000e+05
1.460820715374602674e+00 5.078280873181453899e+03 5.023721683608020612e+03 6.794060000000000000e+05
1.467116879073512736e+00 5.058800707832693661e+03 5.004241518259260374e+03 6.874520000000000000e+05
1.473402996227505257e+00 5.050778610124634724e+03 4.996219420551201438e+03 6.894720000000000000e+05
1.479676491952220729e+00 5.038408568953078429e+03 4.983849379379645143e+03 6.966860000000000000e+05
1.485967553866846869e+00 5.033308678864193098e+03 4.978749489290759811e+03 7.043380000000000000e+05
1.492246821535899048e+00 5.028914383067504787e+03 4.974355193494071500e+03 7.067400000000000000e+05
1.498509554578234537e+00 5.015918286180324685e+03 4.961359096606891399e+03 7.122360000000000000e+05
1.504789768773060477e+00 4.999828410699240521e+03 4.945269221125807235e+03 7.226580000000000000e+05
1.511081932996167110e+00 4.984097823636690919e+03 4.929538634063257632e+03 7.268980000000000000e+05
1.517368266691215162e+00 4.982292551532239486e+03 4.927733361958806199e+03 7.332820000000000000e+05
1.523654636026075648e+00 4.973452663861098699e+03 4.918893474287665413e+03 7.396640000000000000e+05
1.529943441059384845e+00 4.969160280908307868e+03 4.914601091334874582e+03 7.455940000000000000e+05
1.536239025868725072e+00 4.954095210046877582e+03 4.899536020473444296e+03 7.536480000000000000e+05
1.542520371859912531e+00 4.930261820367282780e+03 4.875702630793849494e+03 7.545420000000000000e+05
1.548788934475642254e+00 4.931142919436974807e+03 4.876583729863541521e+03 7.626580000000000000e+05
1.555076717032853217e+00 4.916808885716131044e+03 4.862249696142697758e+03 7.721700000000000000e+05
1.561367597618051883e+00 4.898159118412619137e+03 4.843599928839185850e+03 7.751460000000000000e+05
1.567640799474913083e+00 4.909153823680188907e+03 4.854594634106755620e+03 7.806720000000000000e+05
1.573918091021587307e+00 4.892977356908485490e+03 4.838418167335052203e+03 7.887520000000000000e+05
1.580208770922777894e+00 4.885884369217764288e+03 4.831325179644331001e+03 7.962340000000000000e+05
1.586494501348699515e+00 4.878647156420276588e+03 4.824087966846843301e+03 8.007500000000000000e+05
1.592767039126987694e+00 4.865256714824485243e+03 4.810697525251051957e+03 8.048100000000000000e+05
1.599052488140243256e+00 4.867039434446300220e+03 4.812480244872866933e+03 8.176280000000000000e+05
1.605347362928585930e+00 4.850695000347588575e+03 4.796135810774155289e+03 8.192580000000000000e+05
1.611624469631112389e+00 4.820178980041526302e+03 4.765619790468093015e+03 8.265800000000000000e+05
1.617906873560414516e+00 4.806741776537622172e+03 4.752182586964188886e+03 8.332260000000000000e+05
1.624193727299755308e+00 4.799441614715686228e+03 4.744882425142252941e+03 8.401780000000000000e+05
1.630471782443348783e+00 4.801626810704630770e+03 4.747067621131197484e+03 8.448300000000000000e+05
1.636760164716084098e+00 4.776251095784415156e+03 4.721691906210981870e+03 8.551300000000000000e+05
1.643043464683600297e+00 4.795398092619663657e+03 4.740838903046230371e+03 8.575060000000000000e+05
1.649316977887778979e+00 4.761727046855965455e+03 4.707167857282532168e+03 8.644800000000000000e+05
1.655599056937107516e+00 4.751137535703315734e+03 4.696578346129882448e+03 8.738480000000000000e+05
1.661884166769115767e+00 4.751782464545387484e+03 4.697223274971954197e+03 8.783400000000000000e+05
1.668176504354522471e+00 4.743149304842397214e+03 4.688590115268963928e+03 8.889200000000000000e+05
1.674458683878514931e+00 4.737370463600086623e+03 4.682811274026653336e+03 8.893580000000000000e+05
1.680728630093367038e+00 4.719755546330827201e+03 4.665196356757393914e+03 8.981800000000000000e+05
1.687019939142594183e+00 4.710832097665618676e+03 4.656272908092185389e+03 9.095840000000000000e+05
1.693318824324689276e+00 4.704359107197332378e+03 4.649799917623899091e+03 9.136000000000000000e+05
1.699588010948696493e+00 4.691826134700845614e+03 4.637266945127412328e+03 9.141300000000000000e+05
1.705865055857039181e+00 4.670095612336315753e+03 4.615536422762882466e+03 9.300560000000000000e+05
1.712165335543606837e+00 4.675670927409751130e+03 4.621111737836317843e+03 9.342660000000000000e+05
1.718451221796237549e+00 4.649625613640308075e+03 4.595066424066874788e+03 9.398780000000000000e+05
1.724725883597690634e+00 4.660388589445874459e+03 4.605829399872441172e+03 9.443780000000000000e+05
1.731001460952539039e+00 4.645648537442780253e+03 4.591089347869346966e+03 9.535880000000000000e+05
1.737293076086154020e+00 4.635735379693796858e+03 4.581176190120363572e+03 9.640360000000000000e+05
1.743575012025098125e+00 4.622394155233057063e+03 4.567834965659623776e+03 9.634900000000000000e+05
1.749853765858601529e+00 4.622994678057780220e+03 4.568435488484346934e+03 9.778260000000000000e+05
1.756139760422475327e+00 4.611936886364896964e+03 4.557377696791463677e+03 9.793740000000000000e+05
1.762418064231706216e+00 4.588903401035857314e+03 4.534344211462424028e+03 9.891060000000000000e+05
1.768704373978918332e+00 4.578338374410845972e+03 4.523779184837412686e+03 9.968660000000000000e+05
1.774989017499519983e+00 4.566874166228517424e+03 4.512314976655084138e+03 1.001708000000000000e+06
1.781271339834514134e+00 4.566705075280588062e+03 4.512145885707154775e+03 1.011292000000000000e+06
1.787557810851539308e+00 4.558894660508271954e+03 4.504335470934838668e+03 1.016394000000000000e+06
1.793844465061326554e+00 4.548670311057528124e+03 4.494111121484094838e+03 1.026530000000000000e+06
1.800123882125254315e+00 4.536944214956756696e+03 4.482385025383323409e+03 1.028166000000000000e+06
1.806399855932671716e+00 4.532995623058623096e+03 4.478436433485189809e+03 1.039020000000000000e+06
1.812677292178102029e+00 4.514807318978505464e+03 4.460248129405072177e+03 1.044114000000000000e+06
1.818962554020154831e+00 4.496434676765926270e+03 4.441875487192492983e+03 1.055160000000000000e+06
1.825254388213496393e+00 4.492713712872785436e+03 4.438154523299352149e+03 1.061910000000000000e+06
