# # k, P(k),P(k)-shotnoise, Nmodes
6.000132321575981642e-01 3.936763017030519336e+02 2.522285042857189694e+02 1.142380000000000000e+05
6.062764279011477742e-01 3.905525929992556371e+02 2.491047955819226729e+02 1.165200000000000000e+05
6.125579126729602253e-01 3.839169096302400135e+02 2.424691122129070493e+02 1.198680000000000000e+05
6.188758883571132685e-01 3.827989713230330153e+02 2.413511739057000511e+02 1.227600000000000000e+05
6.251574688191492424e-01 3.766620563159051471e+02 2.352142588985721829e+02 1.235740000000000000e+05
6.314078328527679140e-01 3.750732430930069086e+02 2.336254456756739444e+02 1.265060000000000000e+05
6.377090179731219610e-01 3.689568235931746472e+02 2.275090261758416830e+02 1.303720000000000000e+05
6.440064460832264359e-01 3.687337019911498714e+02 2.272859045738169073e+02 1.318120000000000000e+05
6.502830651582106603e-01 3.611906671687761445e+02 2.197428697514431803e+02 1.344920000000000000e+05
6.565805265356863263e-01 3.601360785131196280e+02 2.186882810957866639e+02 1.379620000000000000e+05
6.628599596871522781e-01 3.536375291802347078e+02 2.121897317629017437e+02 1.390120000000000000e+05
6.691298853551562731e-01 3.510763080802742024e+02 2.096285106629412383e+02 1.425480000000000000e+05
6.754222718254296876e-01 3.484758826273499608e+02 2.070280852100169966e+02 1.458880000000000000e+05
6.816939054591842906e-01 3.460052069541233095e+02 2.045574095367903453e+02 1.465620000000000000e+05
6.879709791718701117e-01 3.432864729361716627e+02 2.018386755188386985e+02 1.517500000000000000e+05
6.942614105711022443e-01 3.400077660224947635e+02 1.985599686051617994e+02 1.526260000000000000e+05
7.005365424756659909e-01 3.343100619517478549e+02 1.928622645344148907e+02 1.565860000000000000e+05
7.068233029523925959e-01 3.338145490147268788e+02 1.923667515973939146e+02 1.590780000000000000e+05
7.131225830129004351e-01 3.303525694541371536e+02 1.889047720368041894e+02 1.622900000000000000e+05
7.194106404935602939e-01 3.271081030168492703e+02 1.856603055995163061e+02 1.647700000000000000e+05
7.256916467573152341e-01 3.248519821539591135e+02 1.834041847366261493e+02 1.674660000000000000e+05
7.319862263035085137e-01 3.202214256681749021e+02 1.787736282508419379e+02 1.713680000000000000e+05
7.382778109483263407e-01 3.208754975972426564e+02 1.794277001799096922e+02 1.730960000000000000e+05
7.445474719729404667e-01 3.171152812174167934e+02 1.756674838000838292e+02 1.760120000000000000e+05
7.508031991267573035e-01 3.126239263358822882e+02 1.711761289185493240e+02 1.785720000000000000e+05
7.570835243855718044e-01 3.100653273146089077e+02 1.686175298972759435e+02 1.828740000000000000e+05
7.633725915964089115e-01 3.087160951217560410e+02 1.672682977044230768e+02 1.855560000000000000e+05
7.696559165320593365e-01 3.050718830261003518e+02 1.636240856087673876e+02 1.883800000000000000e+05
7.759472068200509165e-01 3.036186174053322020e+02 1.621708199879992378e+02 1.923620000000000000e+05
7.822420857509159164e-01 3.021596470626708424e+02 1.607118496453378782e+02 1.948920000000000000e+05
7.885501419914293653e-01 2.999035505852590973e+02 1.584557531679261331e+02 1.992240000000000000e+05
7.948038474963337041e-01 2.982872881253774722e+02 1.568394907080445080e+02 1.980620000000000000e+05
8.010520907109800470e-01 2.967096391835408440e+02 1.552618417662078798e+02 2.048760000000000000e+05
8.073556460726576400e-01 2.946916554715324992e+02 1.532438580541995350e+02 2.082080000000000000e+05
8.136472652876408640e-01 2.920397090062924121e+02 1.505919115889594480e+02 2.106380000000000000e+05
8.199328051877485812e-01 2.909821455151029568e+02 1.495343480977699926e+02 2.141460000000000000e+05
8.262092250684122119e-01 2.875160243463197389e+02 1.460682269289867747e+02 2.167700000000000000e+05
8.325052758042271739e-01 2.859136901402193871e+02 1.444658927228864229e+02 2.218980000000000000e+05
8.388116654351844836e-01 2.848829962031408627e+02 1.434351987858078985e+02 2.244000000000000000e+05
8.450849103364239667e-01 2.824524708685901260e+02 1.410046734512571618e+02 2.263060000000000000e+05
8.513462727474617742e-01 2.802456816284397405e+02 1.387978842111067763e+02 2.298240000000000000e+05
8.576284146508676987e-01 2.791231687690612375e+02 1.376753713517282733e+02 2.351900000000000000e+05
8.639203271423162578e-01 2.771377274769719179e+02 1.356899300596389537e+02 2.369960000000000000e+05
8.702001278720664645e-01 2.746229183949028538e+02 1.331751209775698896e+02 2.415680000000000000e+05
8.764772930847268828e-01 2.738702796809683946e+02 1.324224822636354304e+02 2.433340000000000000e+05
8.827715178895144676e-01 2.701502455552267747e+02 1.287024481378938106e+02 2.500580000000000000e+05
8.890536686845070813e-01 2.703040886636999858e+02 1.288562912463670216e+02 2.498260000000000000e+05
8.953222746762443673e-01 2.684462918037728514e+02 1.269984943864398872e+02 2.554020000000000000e+05
9.016064535102598088e-01 2.675074014213705595e+02 1.260596040040375954e+02 2.588880000000000000e+05
9.078934899700541461e-01 2.645229947630088532e+02 1.230751973456758890e+02 2.622400000000000000e+05
9.141879395382898066e-01 2.640474664968546676e+02 1.225996690795217035e+02 2.673220000000000000e+05
9.204870069999977478e-01 2.632380071982540244e+02 1.217902097809210602e+02 2.697820000000000000e+05
9.267634485314798498e-01 2.614952309162675306e+02 1.200474334989345664e+02 2.725480000000000000e+05
9.330398908859652840e-01 2.601594992644040758e+02 1.187117018470711116e+02 2.775220000000000000e+05
9.393419790538620751e-01 2.578959692476267378e+02 1.164481718302937736e+02 2.819920000000000000e+05
9.456138811139273015e-01 2.561805148650690853e+02 1.147327174477361211e+02 2.827100000000000000e+05
9.518752143586322045e-01 2.553140255294542271e+02 1.138662281121212629e+02 2.881620000000000000e+05
9.581565932480536896e-01 2.539057019265129895e+02 1.124579045091800253e+02 2.922500000000000000e+05
9.644556692432024736e-01 2.533897528953755796e+02 1.119419554780426154e+02 2.976780000000000000e+05
9.707473583964632002e-01 2.512307174457682493e+02 1.097829200284352851e+02 2.990500000000000000e+05
9.770167227541187716e-01 2.508213702245749346e+02 1.093735728072419704e+02 3.035940000000000000e+05
9.832935359933105968e-01 2.485214230310681671e+02 1.070736256137352029e+02 3.072180000000000000e+05
9.895688562506220753e-01 2.479095886900944095e+02 1.064617912727614453e+02 3.115520000000000000e+05
9.958591531227547478e-01 2.465390835560085065e+02 1.050912861386755424e+02 3.166400000000000000e+05
1.002144834684193242e+00 2.449442864029679470e+02 1.034964889856349828e+02 3.188100000000000000e+05
1.008417393835248532e+00 2.440081510348013865e+02 1.025603536174684223e+02 3.236140000000000000e+05
1.014706927655060875e+00 2.429998444757600282e+02 1.015520470584270640e+02 3.281640000000000000e+05
1.020995821536768045e+00 2.417428981970199686e+02 1.002951007796870044e+02 3.322980000000000000e+05
1.027277321758624629e+00 2.417070046634773917e+02 1.002592072461444275e+02 3.352360000000000000e+05
1.033577629488106275e+00 2.391942753534315500e+02 9.774647793609858581e+01 3.423460000000000000e+05
1.039864888978200064e+00 2.384980242787869145e+02 9.705022686145395028e+01 3.426120000000000000e+05
1.046131543025751398e+00 2.381053333226776658e+02 9.665753590534470163e+01 3.478080000000000000e+05
1.052408295901959612e+00 2.364947196182073412e+02 9.504692220087437704e+01 3.527840000000000000e+05
1.058689459756216866e+00 2.367604795668944746e+02 9.531268214956151041e+01 3.560160000000000000e+05
1.064973476309879485e+00 2.350289070080118279e+02 9.358110959067886370e+01 3.617640000000000000e+05
1.071260228414355753e+00 2.345175225976329045e+02 9.306972518029994035e+01 3.652380000000000000e+05
1.077547506273993205e+00 2.335858173165491394e+02 9.213801989921617519e+01 3.698500000000000000e+05
1.083834594251098959e+00 2.324826210277477969e+02 9.103482361041483273e+01 3.744400000000000000e+05
1.090123338753580029e+00 2.302738253272789564e+02 8.882602790994599218e+01 3.779460000000000000e+05
1.096402047628067811e+00 2.300475942477671651e+02 8.859979683043420096e+01 3.828480000000000000e+05
1.102686734177269923e+00 2.284268671625671061e+02 8.697906974523414192e+01 3.870080000000000000e+05
1.108974905272321010e+00 2.282447591521577408e+02 8.679696173482477661e+01 3.918200000000000000e+05
1.115240505002667248e+00 2.268811295502202086e+02 8.543333213288724437e+01 3.936120000000000000e+05
1.121510968507875017e+00 2.263581863186881264e+02 8.491038890135516226e+01 4.007140000000000000e+05
1.127801000874616433e+00 2.250770983276832169e+02 8.362930091035025271e+01 4.057940000000000000e+05
1.134097027651290723e+00 2.245689372720962922e+02 8.312113985476332800e+01 4.099040000000000000e+05
1.140372932967484543e+00 2.238690816467664320e+02 8.242128422943346777e+01 4.124720000000000000e+05
1.146644399550673876e+00 2.232858043377428885e+02 8.183800692040992431e+01 4.185640000000000000e+05
1.152943533572619028e+00 2.219863210476480333e+02 8.053852363031506911e+01 4.250340000000000000e+05
1.159234629937837324e+00 2.229982797200531763e+02 8.155048230272021215e+01 4.270920000000000000e+05
1.165519427699577504e+00 2.203014759276447023e+02 7.885367851031173814e+01 4.331780000000000000e+05
1.171801113533186500e+00 2.188983209281929589e+02 7.745052351085999476e+01 4.360040000000000000e+05
1.178090415441370498e+00 2.188386912163293516e+02 7.739089379899638743e+01 4.439880000000000000e+05
1.184382922568056218e+00 2.175442074699070645e+02 7.609641005257410029e+01 4.453300000000000000e+05
1.190653318049772258e+00 2.179059702685195248e+02 7.645817285118656059e+01 4.508360000000000000e+05
1.196918726837574054e+00 2.166705759293216715e+02 7.522277851198870735e+01 4.537220000000000000e+05
1.203203941861949566e+00 2.160347469935405798e+02 7.458694957620761556e+01 4.634540000000000000e+05
1.209492404352916051e+00 2.151652543232657422e+02 7.371745690593277800e+01 4.638000000000000000e+05
1.215771355333522763e+00 2.144667415098820697e+02 7.301894409254910556e+01 4.715780000000000000e+05
1.222064664468862416e+00 2.143560495952089582e+02 7.290825217787599399e+01 4.760860000000000000e+05
1.228353922954420918e+00 2.136166196909648818e+02 7.216882227363191760e+01 4.800280000000000000e+05
1.234638470013954770e+00 2.120834911874649436e+02 7.063569377013197936e+01 4.861600000000000000e+05
1.240913261509356103e+00 2.112175933634286764e+02 6.976979594609571222e+01 4.877540000000000000e+05
1.247188250643475937e+00 2.112584657263236352e+02 6.981066830899067099e+01 4.961340000000000000e+05
1.253473069443996613e+00 2.106503278875205183e+02 6.920253047018755410e+01 4.994820000000000000e+05
1.259761898162141902e+00 2.098643039172917213e+02 6.841650649995875710e+01 5.065000000000000000e+05
1.266044124118156144e+00 2.085726219523714065e+02 6.712482453503844226e+01 5.091880000000000000e+05
1.272325893222376436e+00 2.085056885756490033e+02 6.705789115831603908e+01 5.154900000000000000e+05
1.278614164208257353e+00 2.078973291246281008e+02 6.644953170729513658e+01 5.212680000000000000e+05
1.284892611208029889e+00 2.068916109227958202e+02 6.544381350546285603e+01 5.238700000000000000e+05
1.291183645279231351e+00 2.063669524983240819e+02 6.491915508099111776e+01 5.336400000000000000e+05
1.297481503837926153e+00 2.058786718048590387e+02 6.443087438752607454e+01 5.355220000000000000e+05
1.303753723784867535e+00 2.056470040286829999e+02 6.419920661135003570e+01 5.391000000000000000e+05
1.310018983865986586e+00 2.038737127062321122e+02 6.242591528889914798e+01 5.455720000000000000e+05
1.316308510930670250e+00 2.045170377859402890e+02 6.306924036860732485e+01 5.530760000000000000e+05
1.322598362398576421e+00 2.034438534124637954e+02 6.199605599513083121e+01 5.564880000000000000e+05
1.328872053478450166e+00 2.040486604419947696e+02 6.260086302466180541e+01 5.606140000000000000e+05
1.335152188378053495e+00 2.025339248900724272e+02 6.108612747273946297e+01 5.684260000000000000e+05
1.341449661995184561e+00 2.021337793027863370e+02 6.068598188545337280e+01 5.746600000000000000e+05
1.347738927854007729e+00 2.015026887516289662e+02 6.005489133429600201e+01 5.770720000000000000e+05
1.354008700766087481e+00 2.018696953637214904e+02 6.042189794638852618e+01 5.822700000000000000e+05
1.360289660314967009e+00 2.007887885764164935e+02 5.934099115908352928e+01 5.901560000000000000e+05
1.366572251586567699e+00 1.998975352858093970e+02 5.844973786847643282e+01 5.928000000000000000e+05
1.372860453050388063e+00 1.999728607127032376e+02 5.852506329537027341e+01 6.027740000000000000e+05
1.379145023090685429e+00 1.989881554899704383e+02 5.754035807263747415e+01 6.026980000000000000e+05
1.385414535762269361e+00 1.986463729774704916e+02 5.719857556013752742e+01 6.111620000000000000e+05
1.391706524900663045e+00 1.982234401099788101e+02 5.677564269264584595e+01 6.180140000000000000e+05
1.397995531958892590e+00 1.983201923623954315e+02 5.687239494506246729e+01 6.215880000000000000e+05
1.404274192284941769e+00 1.971667947000700849e+02 5.571899728273712071e+01 6.277440000000000000e+05
1.410561555672766865e+00 1.966145667754311432e+02 5.516676935809817905e+01 6.335400000000000000e+05
1.416846912008939086e+00 1.965378533269387447e+02 5.509005590960578047e+01 6.397320000000000000e+05
1.423125133292065136e+00 1.960127626983995413e+02 5.456496528106657706e+01 6.426020000000000000e+05
1.429404784151020458e+00 1.954849218320198645e+02 5.403712441468690031e+01 6.518900000000000000e+05
1.435691047292837252e+00 1.950211021956425554e+02 5.357330477830959126e+01 6.552160000000000000e+05
1.441980674135391771e+00 1.939150834203505553e+02 5.246728600301759116e+01 6.637680000000000000e+05
1.448270256156670488e+00 1.935758634819008819e+02 5.212806606456791769e+01 6.676260000000000000e+05
1.454546622628224650e+00 1.938823422060147266e+02 5.243454478868176238e+01 6.716420000000000000e+05
1.460820715374602674e+00 1.930654288139351706e+02 5.161763139660220645e+01 6.794060000000000000e+05
1.467116879073512736e+00 1.927861336322511647e+02 5.133833621491820054e+01 6.874520000000000000e+05
1.473402996227505257e+00 1.917441177601177174e+02 5.029632034278475317e+01 6.894720000000000000e+05
1.479676491952220729e+00 1.916192535526084839e+02 5.017145613527551973e+01 6.966860000000000000e+05
1.485967553866846869e+00 1.916884454036693342e+02 5.024064798633636997e+01 7.043380000000000000e+05
1.492246821535899048e+00 1.913483988637353264e+02 4.990060144640236217e+01 7.067400000000000000e+05
1.498509554578234537e+00 1.905496331729681572e+02 4.910183575563519298e+01 7.122360000000000000e+05
1.504789768773060477e+00 1.902056468575159158e+02 4.875784944018295164e+01 7.226580000000000000e+05
1.511081932996167110e+00 1.895666005103499856e+02 4.811880309301702141e+01 7.268980000000000000e+05
1.517368266691215162e+00 1.891875530139023738e+02 4.773975559656940959e+01 7.332820000000000000e+05
1.523654636026075648e+00 1.891364315842789949e+02 4.768863416694603075e+01 7.396640000000000000e+05
1.529943441059384845e+00 1.888162418692332380e+02 4.736844445190027386e+01 7.455940000000000000e+05
1.536239025868725072e+00 1.878504323877540401e+02 4.640263497042107588e+01 7.536480000000000000e+05
1.542520371859912531e+00 1.876755285636126587e+02 4.622773114627969449e+01 7.545420000000000000e+05
1.548788934475642254e+00 1.874412115108181638e+02 4.599341409348519960e+01 7.626580000000000000e+05
1.555076717032853217e+00 1.869118110269058093e+02 4.546401360957284510e+01 7.721700000000000000e+05
1.561367597618051883e+00 1.865439095368967628e+02 4.509611211956379861e+01 7.751460000000000000e+05
1.567640799474913083e+00 1.865423807672429746e+02 4.509458334991001038e+01 7.806720000000000000e+05
1.573918091021587307e+00 1.861194829751270561e+02 4.467168555779409189e+01 7.887520000000000000e+05
1.580208770922777894e+00 1.853595898737894458e+02 4.391179245645648166e+01 7.962340000000000000e+05
1.586494501348699515e+00 1.846927350642505985e+02 4.324493764691763431e+01 8.007500000000000000e+05
1.592767039126987694e+00 1.845865225948612931e+02 4.313872517752832891e+01 8.048100000000000000e+05
1.599052488140243256e+00 1.843172819797340196e+02 4.286948456240105543e+01 8.176280000000000000e+05
1.605347362928585930e+00 1.844818310506480827e+02 4.303403363331511855e+01 8.192580000000000000e+05
1.611624469631112389e+00 1.837525399940785462e+02 4.230474257674558203e+01 8.265800000000000000e+05
1.617906873560414516e+00 1.839594013173692701e+02 4.251160390003630596e+01 8.332260000000000000e+05
1.624193727299755308e+00 1.829674082959458588e+02 4.151961087861289457e+01 8.401780000000000000e+05
1.630471782443348783e+00 1.829703579425526812e+02 4.152256052521971696e+01 8.448300000000000000e+05
1.636760164716084098e+00 1.828191768001943274e+02 4.137137938286136318e+01 8.551300000000000000e+05
1.643043464683600297e+00 1.823176061773811796e+02 4.086980876004821539e+01 8.575060000000000000e+05
1.649316977887778979e+00 1.819165048064262464e+02 4.046870738909328225e+01 8.644800000000000000e+05
1.655599056937107516e+00 1.820805216676107818e+02 4.063272425027781765e+01 8.738480000000000000e+05
1.661884166769115767e+00 1.814326047951906276e+02 3.998480737785766337e+01 8.783400000000000000e+05
1.668176504354522471e+00 1.812859887782399255e+02 3.983819136090696134e+01 8.889200000000000000e+05
1.674458683878514931e+00 1.811371224737872865e+02 3.968932505645432229e+01 8.893580000000000000e+05
1.680728630093367038e+00 1.808060450312727312e+02 3.935824761393976701e+01 8.981800000000000000e+05
1.687019939142594183e+00 1.800393124338747270e+02 3.859151501654176286e+01 9.095840000000000000e+05
1.693318824324689276e+00 1.799266199735520786e+02 3.847882255621911440e+01 9.136000000000000000e+05
1.699588010948696493e+00 1.794662245211021911e+02 3.801842710376922696e+01 9.141300000000000000e+05
1.705865055857039181e+00 1.793949097193156490e+02 3.794711230198268481e+01 9.300560000000000000e+05
1.712165335543606837e+00 1.793960276660505997e+02 3.794823024871763550e+01 9.342660000000000000e+05
1.718451221796237549e+00 1.784733253987141381e+02 3.702552798138117396e+01 9.398780000000000000e+05
1.724725883597690634e+00 1.784501449880573318e+02 3.700234757072436764e+01 9.443780000000000000e+05
1.731001460952539039e+00 1.782055619278897893e+02 3.675776451055682514e+01 9.535880000000000000e+05
1.737293076086154020e+00 1.782676523117666534e+02 3.681985489443368920e+01 9.640360000000000000e+05
1.743575012025098125e+00 1.772960130467182864e+02 3.584821562938532225e+01 9.634900000000000000e+05
1.749853765858601529e+00 1.772809987162591483e+02 3.583320129892618411e+01 9.778260000000000000e+05
1.756139760422475327e+00 1.772633646335036417e+02 3.581556721617067751e+01 9.793740000000000000e+05
1.762418064231706216e+00 1.769138075889591732e+02 3.546601017162620906e+01 9.891060000000000000e+05
1.768704373978918332e+00 1.771418672768799070e+02 3.569406985954694278e+01 9.968660000000000000e+05
1.774989017499519983e+00 1.766481725749953000e+02 3.520037515766233582e+01 1.001708000000000000e+06
1.781271339834514134e+00 1.764119584413443533e+02 3.496416102401138915e+01 1.011292000000000000e+06
1.787557810851539308e+00 1.758826518840023994e+02 3.443485446666943517e+01 1.016394000000000000e+06
1.793844465061326554e+00 1.750791435508214988e+02 3.363134613348853463e+01 1.026530000000000000e+06
1.800123882125254315e+00 1.752550375155738891e+02 3.380724009824092491e+01 1.028166000000000000e+06
1.806399855932671716e+00 1.752332841825319178e+02 3.378548676519895366e+01 1.039020000000000000e+06
1.812677292178102029e+00 1.749172771399592534e+02 3.346947972262628923e+01 1.044114000000000000e+06
1.818962554020154831e+00 1.745342744004569795e+02 3.308647698312401531e+01 1.055160000000000000e+06
1.825254388213496393e+00 1.742397257130855053e+02 3.279192829575254109e+01 1.061910000000000000e+06
