# # k, P(k),P(k)-shotnoise, Nmodes
4.240515472996450597e-01 1.582039772790145435e+03 1.482558300070402538e+03 5.723200000000000000e+04
4.303677505012359350e-01 1.553794415532403491e+03 1.454312942812660594e+03 5.964800000000000000e+04
4.366726307806358953e-01 1.535586386048704981e+03 1.436104913328962084e+03 6.038400000000000000e+04
4.429228297480427012e-01 1.537229207723792115e+03 1.437747735004049218e+03 6.217000000000000000e+04
4.491736915552866916e-01 1.507886030013687787e+03 1.408404557293944890e+03 6.383200000000000000e+04
4.554569188183393291e-01 1.483228775300498910e+03 1.383747302580756013e+03 6.627200000000000000e+04
4.617788911268420060e-01 1.472858401953186785e+03 1.373376929233443889e+03 6.860400000000000000e+04
4.680995906845802912e-01 1.446162607410068176e+03 1.346681134690325280e+03 6.982400000000000000e+04
4.743866829976556287e-01 1.440494141941085218e+03 1.341012669221342321e+03 7.159800000000000000e+04
4.806701266904181979e-01 1.410966606561519029e+03 1.311485133841776133e+03 7.363400000000000000e+04
4.869464029839004060e-01 1.399214311592238118e+03 1.299732838872495222e+03 7.514600000000000000e+04
4.932051255392171929e-01 1.388452054873370116e+03 1.288970582153627220e+03 7.732800000000000000e+04
4.994696626648479909e-01 1.376391898461886967e+03 1.276910425742144071e+03 7.884800000000000000e+04
5.057193073175597631e-01 1.352354023270041125e+03 1.252872550550298229e+03 8.116400000000000000e+04
5.119989495044070527e-01 1.352236869983149063e+03 1.252755397263406167e+03 8.364400000000000000e+04
5.183159826466314790e-01 1.325854349252282873e+03 1.226372876532539976e+03 8.615600000000000000e+04
5.246107092885408107e-01 1.326650430980629380e+03 1.227168958260886484e+03 8.741000000000000000e+04
5.308819677746196009e-01 1.318151709939415923e+03 1.218670237219673027e+03 8.933800000000000000e+04
5.371663275127862569e-01 1.314247877157762787e+03 1.214766404438019890e+03 9.246200000000000000e+04
5.434900758720350167e-01 1.299495086345768641e+03 1.200013613626025744e+03 9.450400000000000000e+04
5.497699542502575420e-01 1.276484818339315780e+03 1.177003345619572883e+03 9.565800000000000000e+04
5.560083363989032357e-01 1.272501223843897378e+03 1.173019751124154482e+03 9.759800000000000000e+04
5.623114537777685884e-01 1.265816193116787645e+03 1.166334720397044748e+03 1.019620000000000000e+05
5.686318313430648308e-01 1.247880384884883370e+03 1.148398912165140473e+03 1.029860000000000000e+05
5.748997298340194906e-01 1.245235531748629001e+03 1.145754059028886104e+03 1.044280000000000000e+05
5.811784316152807106e-01 1.238411197243735842e+03 1.138929724523992945e+03 1.082760000000000000e+05
5.874623501555152894e-01 1.238633058072153972e+03 1.139151585352411075e+03 1.091300000000000000e+05
5.937358705487374433e-01 1.217082352626951206e+03 1.117600879907208309e+03 1.124920000000000000e+05
6.000132321575981642e-01 1.223071907860133479e+03 1.123590435140390582e+03 1.142380000000000000e+05
6.062764279011477742e-01 1.200181128949073809e+03 1.100699656229330913e+03 1.165200000000000000e+05
6.125579126729602253e-01 1.185187397912947517e+03 1.085705925193204621e+03 1.198680000000000000e+05
6.188758883571132685e-01 1.186845685591570373e+03 1.087364212871827476e+03 1.227600000000000000e+05
6.251574688191492424e-01 1.177702419510243317e+03 1.078220946790500420e+03 1.235740000000000000e+05
6.314078328527679140e-01 1.167293551708739869e+03 1.067812078988996973e+03 1.265060000000000000e+05
6.377090179731219610e-01 1.157709620854545847e+03 1.058228148134802950e+03 1.303720000000000000e+05
6.440064460832264359e-01 1.149119142712276471e+03 1.049637669992533574e+03 1.318120000000000000e+05
6.502830651582106603e-01 1.145430037518993231e+03 1.045948564799250335e+03 1.344920000000000000e+05
6.565805265356863263e-01 1.145721167151600412e+03 1.046239694431857515e+03 1.379620000000000000e+05
6.628599596871522781e-01 1.136520918408160242e+03 1.037039445688417345e+03 1.390120000000000000e+05
6.691298853551562731e-01 1.131548210408110663e+03 1.032066737688367766e+03 1.425480000000000000e+05
6.754222718254296876e-01 1.117933872095503375e+03 1.018452399375760479e+03 1.458880000000000000e+05
6.816939054591842906e-01 1.111890030751807672e+03 1.012408558032064775e+03 1.465620000000000000e+05
6.879709791718701117e-01 1.112339822516385993e+03 1.012858349796643097e+03 1.517500000000000000e+05
6.942614105711022443e-01 1.101825170311920374e+03 1.002343697592177477e+03 1.526260000000000000e+05
7.005365424756659909e-01 1.096494637890424428e+03 9.970131651706815319e+02 1.565860000000000000e+05
7.068233029523925959e-01 1.085802737782955319e+03 9.863212650632124223e+02 1.590780000000000000e+05
7.131225830129004351e-01 1.087608884736309392e+03 9.881274120165664954e+02 1.622900000000000000e+05
7.194106404935602939e-01 1.076842738180162542e+03 9.773612654604196450e+02 1.647700000000000000e+05
7.256916467573152341e-01 1.073475445544843978e+03 9.739939728251010820e+02 1.674660000000000000e+05
7.319862263035085137e-01 1.058793368572336021e+03 9.593118958525931248e+02 1.713680000000000000e+05
7.382778109483263407e-01 1.064814125630889066e+03 9.653326529111461696e+02 1.730960000000000000e+05
7.445474719729404667e-01 1.052948531213276738e+03 9.534670584935338411e+02 1.760120000000000000e+05
7.508031991267573035e-01 1.051497048899391757e+03 9.520155761796488605e+02 1.785720000000000000e+05
7.570835243855718044e-01 1.045484746791387124e+03 9.460032740716442277e+02 1.828740000000000000e+05
7.633725915964089115e-01 1.040215154978262944e+03 9.407336822585200480e+02 1.855560000000000000e+05
7.696559165320593365e-01 1.040714536580126151e+03 9.412330638603832540e+02 1.883800000000000000e+05
7.759472068200509165e-01 1.030761569901966368e+03 9.312800971822234715e+02 1.923620000000000000e+05
7.822420857509159164e-01 1.027498842081475914e+03 9.280173693617330173e+02 1.948920000000000000e+05
7.885501419914293653e-01 1.021850207232104935e+03 9.223687345123620389e+02 1.992240000000000000e+05
7.948038474963337041e-01 1.020520655183650661e+03 9.210391824639077640e+02 1.980620000000000000e+05
8.010520907109800470e-01 1.016074127933947125e+03 9.165926552142042283e+02 2.048760000000000000e+05
8.073556460726576400e-01 1.006336164550295280e+03 9.068546918305523832e+02 2.082080000000000000e+05
8.136472652876408640e-01 1.002139873503050921e+03 9.026584007833080250e+02 2.106380000000000000e+05
8.199328051877485812e-01 1.003704566359623527e+03 9.042230936398806307e+02 2.141460000000000000e+05
8.262092250684122119e-01 9.923736935266440469e+02 8.928922208069011504e+02 2.167700000000000000e+05
8.325052758042271739e-01 9.913590721099493521e+02 8.918775993902064556e+02 2.218980000000000000e+05
8.388116654351844836e-01 9.931417047604433037e+02 8.936602320407004072e+02 2.244000000000000000e+05
8.450849103364239667e-01 9.839423545392293136e+02 8.844608818194864170e+02 2.263060000000000000e+05
8.513462727474617742e-01 9.744257975298472729e+02 8.749443248101043764e+02 2.298240000000000000e+05
8.576284146508676987e-01 9.811287440743874413e+02 8.816472713546445448e+02 2.351900000000000000e+05
8.639203271423162578e-01 9.746764287825108113e+02 8.751949560627679148e+02 2.369960000000000000e+05
8.702001278720664645e-01 9.681098284911229257e+02 8.686283557713800292e+02 2.415680000000000000e+05
8.764772930847268828e-01 9.656452071647709090e+02 8.661637344450280125e+02 2.433340000000000000e+05
8.827715178895144676e-01 9.615148661419270866e+02 8.620333934221841901e+02 2.500580000000000000e+05
8.890536686845070813e-01 9.585996969109052088e+02 8.591182241911623123e+02 2.498260000000000000e+05
8.953222746762443673e-01 9.528210176697959923e+02 8.533395449500530958e+02 2.554020000000000000e+05
9.016064535102598088e-01 9.534191111082442376e+02 8.539376383885013411e+02 2.588880000000000000e+05
9.078934899700541461e-01 9.496149788379429992e+02 8.501335061182001027e+02 2.622400000000000000e+05
9.141879395382898066e-01 9.443621445559914491e+02 8.448806718362485526e+02 2.673220000000000000e+05
9.204870069999977478e-01 9.435612996999956295e+02 8.440798269802527329e+02 2.697820000000000000e+05
9.267634485314798498e-01 9.395674970767322520e+02 8.400860243569893555e+02 2.725480000000000000e+05
9.330398908859652840e-01 9.301914707373500733e+02 8.307099980176071767e+02 2.775220000000000000e+05
9.393419790538620751e-01 9.322741486530771908e+02 8.327926759333342943e+02 2.819920000000000000e+05
9.456138811139273015e-01 9.236059229037084606e+02 8.241244501839655641e+02 2.827100000000000000e+05
9.518752143586322045e-01 9.209937595342489658e+02 8.215122868145060693e+02 2.881620000000000000e+05
9.581565932480536896e-01 9.220882890967216099e+02 8.226068163769787134e+02 2.922500000000000000e+05
9.644556692432024736e-01 9.178883753872604530e+02 8.184069026675175564e+02 2.976780000000000000e+05
9.707473583964632002e-01 9.143251136685756819e+02 8.148436409488327854e+02 2.990500000000000000e+05
9.770167227541187716e-01 9.149739136461369071e+02 8.154924409263940106e+02 3.035940000000000000e+05
9.832935359933105968e-01 9.089157476551298487e+02 8.094342749353869522e+02 3.072180000000000000e+05
9.895688562506220753e-01 9.016057522716098447e+02 8.021242795518669482e+02 3.115520000000000000e+05
9.958591531227547478e-01 9.037372997980155560e+02 8.042558270782726595e+02 3.166400000000000000e+05
1.002144834684193242e+00 9.042826710324767419e+02 8.048011983127338453e+02 3.188100000000000000e+05
1.008417393835248532e+00 8.967511015914162726e+02 7.972696288716733761e+02 3.236140000000000000e+05
1.014706927655060875e+00 8.945838053549923643e+02 7.951023326352494678e+02 3.281640000000000000e+05
1.020995821536768045e+00 8.907262419005962784e+02 7.912447691808533818e+02 3.322980000000000000e+05
1.027277321758624629e+00 8.867353636127629670e+02 7.872538908930200705e+02 3.352360000000000000e+05
1.033577629488106275e+00 8.870302997422448925e+02 7.875488270225019960e+02 3.423460000000000000e+05
1.039864888978200064e+00 8.820299339673123313e+02 7.825484612475694348e+02 3.426120000000000000e+05
1.046131543025751398e+00 8.789534354865919568e+02 7.794719627668490602e+02 3.478080000000000000e+05
1.052408295901959612e+00 8.762497289121583890e+02 7.767682561924154925e+02 3.527840000000000000e+05
1.058689459756216866e+00 8.735791800972158399e+02 7.740977073774729433e+02 3.560160000000000000e+05
1.064973476309879485e+00 8.742727850941562338e+02 7.747913123744133372e+02 3.617640000000000000e+05
1.071260228414355753e+00 8.721033826798725386e+02 7.726219099601296421e+02 3.652380000000000000e+05
1.077547506273993205e+00 8.680245329780859720e+02 7.685430602583430755e+02 3.698500000000000000e+05
1.083834594251098959e+00 8.654939104746317753e+02 7.660124377548888788e+02 3.744400000000000000e+05
1.090123338753580029e+00 8.633218322615470015e+02 7.638403595418041050e+02 3.779460000000000000e+05
1.096402047628067811e+00 8.639242064129001619e+02 7.644427336931572654e+02 3.828480000000000000e+05
1.102686734177269923e+00 8.594144029498935424e+02 7.599329302301506459e+02 3.870080000000000000e+05
1.108974905272321010e+00 8.531504860115578595e+02 7.536690132918149629e+02 3.918200000000000000e+05
1.115240505002667248e+00 8.516994475032374794e+02 7.522179747834945829e+02 3.936120000000000000e+05
1.121510968507875017e+00 8.499365744175257760e+02 7.504551016977828795e+02 4.007140000000000000e+05
1.127801000874616433e+00 8.469627850162146387e+02 7.474813122964717422e+02 4.057940000000000000e+05
1.134097027651290723e+00 8.466395122673739024e+02 7.471580395476310059e+02 4.099040000000000000e+05
1.140372932967484543e+00 8.445520643618854137e+02 7.450705916421425172e+02 4.124720000000000000e+05
1.146644399550673876e+00 8.392852321983660886e+02 7.398037594786231921e+02 4.185640000000000000e+05
1.152943533572619028e+00 8.407404059052868206e+02 7.412589331855439241e+02 4.250340000000000000e+05
1.159234629937837324e+00 8.386576228625900740e+02 7.391761501428471774e+02 4.270920000000000000e+05
1.165519427699577504e+00 8.339601349938108115e+02 7.344786622740679150e+02 4.331780000000000000e+05
1.171801113533186500e+00 8.316946462866401362e+02 7.322131735668972397e+02 4.360040000000000000e+05
1.178090415441370498e+00 8.317120068016371306e+02 7.322305340818942341e+02 4.439880000000000000e+05
1.184382922568056218e+00 8.284355839361970766e+02 7.289541112164541801e+02 4.453300000000000000e+05
1.190653318049772258e+00 8.234220592343810949e+02 7.239405865146381984e+02 4.508360000000000000e+05
1.196918726837574054e+00 8.228644050211504464e+02 7.233829323014075499e+02 4.537220000000000000e+05
1.203203941861949566e+00 8.215228309591826701e+02 7.220413582394397736e+02 4.634540000000000000e+05
1.209492404352916051e+00 8.175204194713942343e+02 7.180389467516513378e+02 4.638000000000000000e+05
1.215771355333522763e+00 8.175331431030954263e+02 7.180516703833525298e+02 4.715780000000000000e+05
1.222064664468862416e+00 8.168359687961340114e+02 7.173544960763911149e+02 4.760860000000000000e+05
1.228353922954420918e+00 8.128625256444012166e+02 7.133810529246583201e+02 4.800280000000000000e+05
1.234638470013954770e+00 8.107312283973301419e+02 7.112497556775872454e+02 4.861600000000000000e+05
1.240913261509356103e+00 8.099003290649991413e+02 7.104188563452562448e+02 4.877540000000000000e+05
1.247188250643475937e+00 8.071106568602762081e+02 7.076291841405333116e+02 4.961340000000000000e+05
1.253473069443996613e+00 8.056761501304774811e+02 7.061946774107345846e+02 4.994820000000000000e+05
1.259761898162141902e+00 8.044928512769183726e+02 7.050113785571754761e+02 5.065000000000000000e+05
1.266044124118156144e+00 7.991350429945158567e+02 6.996535702747729601e+02 5.091880000000000000e+05
1.272325893222376436e+00 8.014064292062726054e+02 7.019249564865297089e+02 5.154900000000000000e+05
1.278614164208257353e+00 7.949158233853505635e+02 6.954343506656076670e+02 5.212680000000000000e+05
1.284892611208029889e+00 7.927962973929454620e+02 6.933148246732025655e+02 5.238700000000000000e+05
1.291183645279231351e+00 7.945170896954776936e+02 6.950356169757347971e+02 5.336400000000000000e+05
1.297481503837926153e+00 7.924254571252915866e+02 6.929439844055486901e+02 5.355220000000000000e+05
1.303753723784867535e+00 7.868900076469085434e+02 6.874085349271656469e+02 5.391000000000000000e+05
1.310018983865986586e+00 7.890504361193646901e+02 6.895689633996217935e+02 5.455720000000000000e+05
1.316308510930670250e+00 7.834947233665670865e+02 6.840132506468241900e+02 5.530760000000000000e+05
1.322598362398576421e+00 7.835777066642581303e+02 6.840962339445152338e+02 5.564880000000000000e+05
1.328872053478450166e+00 7.840546420086543549e+02 6.845731692889114584e+02 5.606140000000000000e+05
1.335152188378053495e+00 7.769981484068135842e+02 6.775166756870706877e+02 5.684260000000000000e+05
1.341449661995184561e+00 7.782974935213428580e+02 6.788160208015999615e+02 5.746600000000000000e+05
1.347738927854007729e+00 7.772755818961679779e+02 6.777941091764250814e+02 5.770720000000000000e+05
1.354008700766087481e+00 7.773502071924635857e+02 6.778687344727206892e+02 5.822700000000000000e+05
1.360289660314967009e+00 7.723206223102476997e+02 6.728391495905048032e+02 5.901560000000000000e+05
1.366572251586567699e+00 7.696530972820702345e+02 6.701716245623273380e+02 5.928000000000000000e+05
1.372860453050388063e+00 7.680752580317317779e+02 6.685937853119888814e+02 6.027740000000000000e+05
1.379145023090685429e+00 7.659935739386767182e+02 6.665121012189338217e+02 6.026980000000000000e+05
1.385414535762269361e+00 7.663885989966071293e+02 6.669071262768642328e+02 6.111620000000000000e+05
1.391706524900663045e+00 7.649175754096490891e+02 6.654361026899061926e+02 6.180140000000000000e+05
1.397995531958892590e+00 7.617444543168255677e+02 6.622629815970826712e+02 6.215880000000000000e+05
1.404274192284941769e+00 7.586560025878076203e+02 6.591745298680647238e+02 6.277440000000000000e+05
1.410561555672766865e+00 7.565574880189054738e+02 6.570760152991625773e+02 6.335400000000000000e+05
1.416846912008939086e+00 7.562404350860167597e+02 6.567589623662738632e+02 6.397320000000000000e+05
1.423125133292065136e+00 7.527936437079166581e+02 6.533121709881737615e+02 6.426020000000000000e+05
1.429404784151020458e+00 7.515400190230695898e+02 6.520585463033266933e+02 6.518900000000000000e+05
1.435691047292837252e+00 7.530812510505666069e+02 6.535997783308237103e+02 6.552160000000000000e+05
1.441980674135391771e+00 7.503133929704473530e+02 6.508319202507044565e+02 6.637680000000000000e+05
1.448270256156670488e+00 7.466306798850030191e+02 6.471492071652601226e+02 6.676260000000000000e+05
1.454546622628224650e+00 7.474389693842878160e+02 6.479574966645449194e+02 6.716420000000000000e+05
1.460820715374602674e+00 7.467703733285361523e+02 6.472889006087932557e+02 6.794060000000000000e+05
1.467116879073512736e+00 7.421745649168201453e+02 6.426930921970772488e+02 6.874520000000000000e+05
1.473402996227505257e+00 7.393980979847559638e+02 6.399166252650130673e+02 6.894720000000000000e+05
1.479676491952220729e+00 7.383993434244155196e+02 6.389178707046726231e+02 6.966860000000000000e+05
1.485967553866846869e+00 7.385404860487897167e+02 6.390590133290468202e+02 7.043380000000000000e+05
1.492246821535899048e+00 7.348790604918592635e+02 6.353975877721163670e+02 7.067400000000000000e+05
1.498509554578234537e+00 7.329764840025361536e+02 6.334950112827932571e+02 7.122360000000000000e+05
1.504789768773060477e+00 7.322538855986762201e+02 6.327724128789333236e+02 7.226580000000000000e+05
1.511081932996167110e+00 7.302564007327010813e+02 6.307749280129581848e+02 7.268980000000000000e+05
1.517368266691215162e+00 7.279146343786512716e+02 6.284331616589083751e+02 7.332820000000000000e+05
1.523654636026075648e+00 7.258349758301710608e+02 6.263535031104281643e+02 7.396640000000000000e+05
1.529943441059384845e+00 7.266117973723117984e+02 6.271303246525689019e+02 7.455940000000000000e+05
1.536239025868725072e+00 7.234261911274982140e+02 6.239447184077553175e+02 7.536480000000000000e+05
1.542520371859912531e+00 7.220607433529388572e+02 6.225792706331959607e+02 7.545420000000000000e+05
1.548788934475642254e+00 7.203391261619285615e+02 6.208576534421856650e+02 7.626580000000000000e+05
1.555076717032853217e+00 7.199662747353006580e+02 6.204848020155577615e+02 7.721700000000000000e+05
1.561367597618051883e+00 7.181769298356470017e+02 6.186954571159041052e+02 7.751460000000000000e+05
1.567640799474913083e+00 7.187577509699297025e+02 6.192762782501868060e+02 7.806720000000000000e+05
1.573918091021587307e+00 7.142225657550443429e+02 6.147410930353014464e+02 7.887520000000000000e+05
1.580208770922777894e+00 7.129800618061341311e+02 6.134985890863912346e+02 7.962340000000000000e+05
1.586494501348699515e+00 7.113273548016378527e+02 6.118458820818949562e+02 8.007500000000000000e+05
1.592767039126987694e+00 7.106653799778010807e+02 6.111839072580581842e+02 8.048100000000000000e+05
1.599052488140243256e+00 7.100833682936197420e+02 6.106018955738768454e+02 8.176280000000000000e+05
1.605347362928585930e+00 7.071127089079217285e+02 6.076312361881788320e+02 8.192580000000000000e+05
1.611624469631112389e+00 7.043896035029840732e+02 6.049081307832411767e+02 8.265800000000000000e+05
1.617906873560414516e+00 7.056857535483744641e+02 6.062042808286315676e+02 8.332260000000000000e+05
1.624193727299755308e+00 7.052205145435973463e+02 6.057390418238544498e+02 8.401780000000000000e+05
1.630471782443348783e+00 7.012162692375618462e+02 6.017347965178189497e+02 8.448300000000000000e+05
1.636760164716084098e+00 6.998725196899181356e+02 6.003910469701752390e+02 8.551300000000000000e+05
1.643043464683600297e+00 6.986124406451069717e+02 5.991309679253640752e+02 8.575060000000000000e+05
1.649316977887778979e+00 6.973268349134899609e+02 5.978453621937470643e+02 8.644800000000000000e+05
1.655599056937107516e+00 6.964217507508546987e+02 5.969402780311118022e+02 8.738480000000000000e+05
1.661884166769115767e+00 6.937028507661865433e+02 5.942213780464436468e+02 8.783400000000000000e+05
1.668176504354522471e+00 6.941422702184605669e+02 5.946607974987176704e+02 8.889200000000000000e+05
1.674458683878514931e+00 6.919398705761510655e+02 5.924583978564081690e+02 8.893580000000000000e+05
1.680728630093367038e+00 6.898848792848466474e+02 5.904034065651037508e+02 8.981800000000000000e+05
1.687019939142594183e+00 6.873667234164583988e+02 5.878852506967155023e+02 9.095840000000000000e+05
1.693318824324689276e+00 6.839358344057277463e+02 5.844543616859848498e+02 9.136000000000000000e+05
1.699588010948696493e+00 6.839218128322264647e+02 5.844403401124835682e+02 9.141300000000000000e+05
1.705865055857039181e+00 6.829551516224199759e+02 5.834736789026770793e+02 9.300560000000000000e+05
1.712165335543606837e+00 6.818964122038803453e+02 5.824149394841374487e+02 9.342660000000000000e+05
1.718451221796237549e+00 6.796131683342863425e+02 5.801316956145434460e+02 9.398780000000000000e+05
1.724725883597690634e+00 6.772505348218404606e+02 5.777690621020975641e+02 9.443780000000000000e+05
1.731001460952539039e+00 6.762425200971690629e+02 5.767610473774261663e+02 9.535880000000000000e+05
1.737293076086154020e+00 6.757004437007685738e+02 5.762189709810256772e+02 9.640360000000000000e+05
1.743575012025098125e+00 6.744290890430671652e+02 5.749476163233242687e+02 9.634900000000000000e+05
1.749853765858601529e+00 6.733781852488191362e+02 5.738967125290762397e+02 9.778260000000000000e+05
1.756139760422475327e+00 6.716761892983580537e+02 5.721947165786151572e+02 9.793740000000000000e+05
1.762418064231706216e+00 6.690365578736774523e+02 5.695550851539345558e+02 9.891060000000000000e+05
1.768704373978918332e+00 6.698439289879034959e+02 5.703624562681605994e+02 9.968660000000000000e+05
1.774989017499519983e+00 6.653216673959151422e+02 5.658401946761722456e+02 1.001708000000000000e+06
1.781271339834514134e+00 6.671148100244830630e+02 5.676333373047401665e+02 1.011292000000000000e+06
1.787557810851539308e+00 6.654252703167049958e+02 5.659437975969620993e+02 1.016394000000000000e+06
1.793844465061326554e+00 6.642171633931394581e+02 5.647356906733965616e+02 1.026530000000000000e+06
1.800123882125254315e+00 6.615031143785088261e+02 5.620216416587659296e+02 1.028166000000000000e+06
1.806399855932671716e+00 6.615776904582872930e+02 5.620962177385443965e+02 1.039020000000000000e+06
1.812677292178102029e+00 6.597988010034284798e+02 5.603173282836855833e+02 1.044114000000000000e+06
1.818962554020154831e+00 6.570474470544936594e+02 5.575659743347507629e+02 1.055160000000000000e+06
1.825254388213496393e+00 6.550124332805464746e+02 5.555309605608035781e+02 1.061910000000000000e+06
