# # k, P(k),P(k)-shotnoise, Nmodes
9.456138811139273015e-01 6.822439009419106696e+03 6.769720433723192400e+03 2.827100000000000000e+05
9.518752143586322045e-01 6.781598426977490817e+03 6.728879851281576521e+03 2.881620000000000000e+05
9.581565932480536896e-01 6.788518951393095449e+03 6.735800375697181153e+03 2.922500000000000000e+05
9.644556692432024736e-01 6.786004631166461877e+03 6.733286055470547581e+03 2.976780000000000000e+05
9.707473583964632002e-01 6.789843901372883010e+03 6.737125325676968714e+03 2.990500000000000000e+05
9.770167227541187716e-01 6.794837932136197196e+03 6.742119356440282900e+03 3.035940000000000000e+05
9.832935359933105968e-01 6.736454779436623539e+03 6.683736203740709243e+03 3.072180000000000000e+05
9.895688562506220753e-01 6.727733181925164899e+03 6.675014606229250603e+03 3.115520000000000000e+05
9.958591531227547478e-01 6.758212579201663175e+03 6.705494003505748879e+03 3.166400000000000000e+05
1.002144834684193242e+00 6.760949868919887194e+03 6.708231293223972898e+03 3.188100000000000000e+05
1.008417393835248532e+00 6.711604936968468792e+03 6.658886361272554495e+03 3.236140000000000000e+05
1.014706927655060875e+00 6.699026573508890579e+03 6.646307997812976282e+03 3.281640000000000000e+05
1.020995821536768045e+00 6.687531235870586897e+03 6.634812660174672601e+03 3.322980000000000000e+05
1.027277321758624629e+00 6.680515552404039227e+03 6.627796976708124930e+03 3.352360000000000000e+05
1.033577629488106275e+00 6.699791646285264505e+03 6.647073070589350209e+03 3.423460000000000000e+05
1.039864888978200064e+00 6.647771646567402058e+03 6.595053070871487762e+03 3.426120000000000000e+05
1.046131543025751398e+00 6.674500535895224857e+03 6.621781960199310561e+03 3.478080000000000000e+05
1.052408295901959612e+00 6.648819760190072884e+03 6.596101184494158588e+03 3.527840000000000000e+05
1.058689459756216866e+00 6.662658348181215842e+03 6.609939772485301546e+03 3.560160000000000000e+05
1.064973476309879485e+00 6.669167734230798487e+03 6.616449158534884191e+03 3.617640000000000000e+05
1.071260228414355753e+00 6.633721573330507454e+03 6.581002997634593157e+03 3.652380000000000000e+05
1.077547506273993205e+00 6.621924608327437454e+03 6.569206032631523158e+03 3.698500000000000000e+05
1.083834594251098959e+00 6.621164733455345413e+03 6.568446157759431117e+03 3.744400000000000000e+05
1.090123338753580029e+00 6.590999004185898229e+03 6.538280428489983933e+03 3.779460000000000000e+05
1.096402047628067811e+00 6.623850231376467491e+03 6.571131655680553195e+03 3.828480000000000000e+05
1.102686734177269923e+00 6.604762995507843698e+03 6.552044419811929401e+03 3.870080000000000000e+05
1.108974905272321010e+00 6.597034028320972538e+03 6.544315452625058242e+03 3.918200000000000000e+05
1.115240505002667248e+00 6.590717700573211005e+03 6.537999124877296708e+03 3.936120000000000000e+05
1.121510968507875017e+00 6.548826379819657632e+03 6.496107804123743335e+03 4.007140000000000000e+05
1.127801000874616433e+00 6.583021703397944293e+03 6.530303127702029997e+03 4.057940000000000000e+05
1.134097027651290723e+00 6.566942638440603332e+03 6.514224062744689036e+03 4.099040000000000000e+05
1.140372932967484543e+00 6.512779420992070300e+03 6.460060845296156003e+03 4.124720000000000000e+05
1.146644399550673876e+00 6.531138557657131969e+03 6.478419981961217673e+03 4.185640000000000000e+05
1.152943533572619028e+00 6.543378898834967913e+03 6.490660323139053617e+03 4.250340000000000000e+05
1.159234629937837324e+00 6.508327118559826886e+03 6.455608542863912589e+03 4.270920000000000000e+05
1.165519427699577504e+00 6.499006727704790137e+03 6.446288152008875841e+03 4.331780000000000000e+05
1.171801113533186500e+00 6.510941723918521348e+03 6.458223148222607051e+03 4.360040000000000000e+05
1.178090415441370498e+00 6.513197643357324523e+03 6.460479067661410227e+03 4.439880000000000000e+05
1.184382922568056218e+00 6.464625267468299171e+03 6.411906691772384875e+03 4.453300000000000000e+05
1.190653318049772258e+00 6.476138150411783499e+03 6.423419574715869203e+03 4.508360000000000000e+05
1.196918726837574054e+00 6.455322947341420331e+03 6.402604371645506035e+03 4.537220000000000000e+05
1.203203941861949566e+00 6.471950983349480339e+03 6.419232407653566042e+03 4.634540000000000000e+05
1.209492404352916051e+00 6.419020692241285360e+03 6.366302116545371064e+03 4.638000000000000000e+05
1.215771355333522763e+00 6.436364032118714022e+03 6.383645456422799725e+03 4.715780000000000000e+05
1.222064664468862416e+00 6.432404970337458508e+03 6.379686394641544211e+03 4.760860000000000000e+05
1.228353922954420918e+00 6.413789199532089697e+03 6.361070623836175400e+03 4.800280000000000000e+05
1.234638470013954770e+00 6.407134408608148988e+03 6.354415832912234691e+03 4.861600000000000000e+05
1.240913261509356103e+00 6.421199726840097355e+03 6.368481151144183059e+03 4.877540000000000000e+05
1.247188250643475937e+00 6.404322650115379474e+03 6.351604074419465178e+03 4.961340000000000000e+05
1.253473069443996613e+00 6.399076808975820313e+03 6.346358233279906017e+03 4.994820000000000000e+05
1.259761898162141902e+00 6.397830596907704603e+03 6.345112021211790307e+03 5.065000000000000000e+05
1.266044124118156144e+00 6.390205587548157382e+03 6.337487011852243086e+03 5.091880000000000000e+05
1.272325893222376436e+00 6.364611119615671669e+03 6.311892543919757372e+03 5.154900000000000000e+05
1.278614164208257353e+00 6.348131986109900026e+03 6.295413410413985730e+03 5.212680000000000000e+05
1.284892611208029889e+00 6.356598040094768294e+03 6.303879464398853997e+03 5.238700000000000000e+05
1.291183645279231351e+00 6.354668878059834242e+03 6.301950302363919945e+03 5.336400000000000000e+05
1.297481503837926153e+00 6.340467014721903070e+03 6.287748439025988773e+03 5.355220000000000000e+05
1.303753723784867535e+00 6.315793684185779057e+03 6.263075108489864760e+03 5.391000000000000000e+05
1.310018983865986586e+00 6.311401598919894241e+03 6.258683023223979944e+03 5.455720000000000000e+05
1.316308510930670250e+00 6.304988532125216807e+03 6.252269956429302511e+03 5.530760000000000000e+05
1.322598362398576421e+00 6.274311610880241460e+03 6.221593035184327164e+03 5.564880000000000000e+05
1.328872053478450166e+00 6.300956042119287304e+03 6.248237466423373007e+03 5.606140000000000000e+05
1.335152188378053495e+00 6.290492907434359040e+03 6.237774331738444744e+03 5.684260000000000000e+05
1.341449661995184561e+00 6.273001845289089033e+03 6.220283269593174737e+03 5.746600000000000000e+05
1.347738927854007729e+00 6.264272326332351440e+03 6.211553750636437144e+03 5.770720000000000000e+05
1.354008700766087481e+00 6.267486045413821557e+03 6.214767469717907261e+03 5.822700000000000000e+05
1.360289660314967009e+00 6.261625083377682131e+03 6.208906507681767835e+03 5.901560000000000000e+05
1.366572251586567699e+00 6.234327060200791493e+03 6.181608484504877197e+03 5.928000000000000000e+05
1.372860453050388063e+00 6.214243554134640362e+03 6.161524978438726066e+03 6.027740000000000000e+05
1.379145023090685429e+00 6.220851996346131273e+03 6.168133420650216976e+03 6.026980000000000000e+05
1.385414535762269361e+00 6.194608504190233361e+03 6.141889928494319065e+03 6.111620000000000000e+05
1.391706524900663045e+00 6.188788225441070608e+03 6.136069649745156312e+03 6.180140000000000000e+05
1.397995531958892590e+00 6.179553295662775781e+03 6.126834719966861485e+03 6.215880000000000000e+05
1.404274192284941769e+00 6.190814217843771075e+03 6.138095642147856779e+03 6.277440000000000000e+05
1.410561555672766865e+00 6.159614540738461073e+03 6.106895965042546777e+03 6.335400000000000000e+05
1.416846912008939086e+00 6.173136073771294832e+03 6.120417498075380536e+03 6.397320000000000000e+05
1.423125133292065136e+00 6.142456211475398050e+03 6.089737635779483753e+03 6.426020000000000000e+05
1.429404784151020458e+00 6.139935410906705329e+03 6.087216835210791032e+03 6.518900000000000000e+05
1.435691047292837252e+00 6.118876241248794940e+03 6.066157665552880644e+03 6.552160000000000000e+05
1.441980674135391771e+00 6.118862639094672886e+03 6.066144063398758590e+03 6.637680000000000000e+05
1.448270256156670488e+00 6.108740934954622389e+03 6.056022359258708093e+03 6.676260000000000000e+05
1.454546622628224650e+00 6.108170307787720958e+03 6.055451732091806662e+03 6.716420000000000000e+05
1.460820715374602674e+00 6.093692468975726115e+03 6.040973893279811819e+03 6.794060000000000000e+05
1.467116879073512736e+00 6.089301639178917867e+03 6.036583063483003571e+03 6.874520000000000000e+05
1.473402996227505257e+00 6.072837413380216276e+03 6.020118837684301980e+03 6.894720000000000000e+05
1.479676491952220729e+00 6.068523561432202769e+03 6.015804985736288472e+03 6.966860000000000000e+05
1.485967553866846869e+00 6.062923424734362015e+03 6.010204849038447719e+03 7.043380000000000000e+05
1.492246821535899048e+00 6.033292161876012869e+03 5.980573586180098573e+03 7.067400000000000000e+05
1.498509554578234537e+00 6.028243039342465636e+03 5.975524463646551339e+03 7.122360000000000000e+05
1.504789768773060477e+00 6.031182006405926586e+03 5.978463430710012290e+03 7.226580000000000000e+05
1.511081932996167110e+00 6.024750807272257589e+03 5.972032231576343293e+03 7.268980000000000000e+05
1.517368266691215162e+00 6.012064990772836609e+03 5.959346415076922312e+03 7.332820000000000000e+05
1.523654636026075648e+00 5.996932117794483020e+03 5.944213542098568723e+03 7.396640000000000000e+05
1.529943441059384845e+00 5.990716457236941096e+03 5.937997881541026800e+03 7.455940000000000000e+05
1.536239025868725072e+00 5.975247395245896769e+03 5.922528819549982472e+03 7.536480000000000000e+05
1.542520371859912531e+00 5.969377036959393081e+03 5.916658461263478785e+03 7.545420000000000000e+05
1.548788934475642254e+00 5.964746224550159241e+03 5.912027648854244944e+03 7.626580000000000000e+05
1.555076717032853217e+00 5.955534608090995789e+03 5.902816032395081493e+03 7.721700000000000000e+05
1.561367597618051883e+00 5.946956738159043198e+03 5.894238162463128901e+03 7.751460000000000000e+05
1.567640799474913083e+00 5.946917984356779925e+03 5.894199408660865629e+03 7.806720000000000000e+05
1.573918091021587307e+00 5.944207855414359074e+03 5.891489279718444777e+03 7.887520000000000000e+05
1.580208770922777894e+00 5.923920562203431473e+03 5.871201986507517177e+03 7.962340000000000000e+05
1.586494501348699515e+00 5.903001182803519441e+03 5.850282607107605145e+03 8.007500000000000000e+05
1.592767039126987694e+00 5.886373558072134074e+03 5.833654982376219778e+03 8.048100000000000000e+05
1.599052488140243256e+00 5.890974416740161359e+03 5.838255841044247063e+03 8.176280000000000000e+05
1.605347362928585930e+00 5.895585950286795196e+03 5.842867374590880900e+03 8.192580000000000000e+05
1.611624469631112389e+00 5.875478785955827334e+03 5.822760210259913038e+03 8.265800000000000000e+05
1.617906873560414516e+00 5.884972970368688948e+03 5.832254394672774652e+03 8.332260000000000000e+05
1.624193727299755308e+00 5.850198374955687541e+03 5.797479799259773245e+03 8.401780000000000000e+05
1.630471782443348783e+00 5.846861966791324448e+03 5.794143391095410152e+03 8.448300000000000000e+05
1.636760164716084098e+00 5.828033708086524712e+03 5.775315132390610415e+03 8.551300000000000000e+05
1.643043464683600297e+00 5.838745504232913845e+03 5.786026928536999549e+03 8.575060000000000000e+05
1.649316977887778979e+00 5.813368228559127601e+03 5.760649652863213305e+03 8.644800000000000000e+05
1.655599056937107516e+00 5.801323008639057662e+03 5.748604432943143365e+03 8.738480000000000000e+05
1.661884166769115767e+00 5.796095302434295263e+03 5.743376726738380967e+03 8.783400000000000000e+05
1.668176504354522471e+00 5.791661418961723029e+03 5.738942843265808733e+03 8.889200000000000000e+05
1.674458683878514931e+00 5.775968585321900719e+03 5.723250009625986422e+03 8.893580000000000000e+05
1.680728630093367038e+00 5.777629496362772443e+03 5.724910920666858146e+03 8.981800000000000000e+05
1.687019939142594183e+00 5.756330124179414270e+03 5.703611548483499973e+03 9.095840000000000000e+05
1.693318824324689276e+00 5.741862856663229650e+03 5.689144280967315353e+03 9.136000000000000000e+05
1.699588010948696493e+00 5.738854774631119653e+03 5.686136198935205357e+03 9.141300000000000000e+05
1.705865055857039181e+00 5.742948991841116367e+03 5.690230416145202071e+03 9.300560000000000000e+05
1.712165335543606837e+00 5.724492179100653630e+03 5.671773603404739333e+03 9.342660000000000000e+05
1.718451221796237549e+00 5.718149150781070603e+03 5.665430575085156306e+03 9.398780000000000000e+05
1.724725883597690634e+00 5.693625324062621075e+03 5.640906748366706779e+03 9.443780000000000000e+05
1.731001460952539039e+00 5.689872284901635794e+03 5.637153709205721498e+03 9.535880000000000000e+05
1.737293076086154020e+00 5.690568170428241501e+03 5.637849594732327205e+03 9.640360000000000000e+05
1.743575012025098125e+00 5.680328891144962654e+03 5.627610315449048358e+03 9.634900000000000000e+05
1.749853765858601529e+00 5.679401952919689393e+03 5.626683377223775096e+03 9.778260000000000000e+05
1.756139760422475327e+00 5.654057474127905152e+03 5.601338898431990856e+03 9.793740000000000000e+05
1.762418064231706216e+00 5.646712214871262404e+03 5.593993639175348108e+03 9.891060000000000000e+05
1.768704373978918332e+00 5.637652445194295069e+03 5.584933869498380773e+03 9.968660000000000000e+05
1.774989017499519983e+00 5.643666561322716916e+03 5.590947985626802620e+03 1.001708000000000000e+06
1.781271339834514134e+00 5.607642688941991764e+03 5.554924113246077468e+03 1.011292000000000000e+06
1.787557810851539308e+00 5.617218449250000049e+03 5.564499873554085752e+03 1.016394000000000000e+06
1.793844465061326554e+00 5.608859776225474889e+03 5.556141200529560592e+03 1.026530000000000000e+06
1.800123882125254315e+00 5.606357698590440123e+03 5.553639122894525826e+03 1.028166000000000000e+06
1.806399855932671716e+00 5.573557366833599190e+03 5.520838791137684893e+03 1.039020000000000000e+06
1.812677292178102029e+00 5.567316196701798617e+03 5.514597621005884321e+03 1.044114000000000000e+06
1.818962554020154831e+00 5.567873502117346106e+03 5.515154926421431810e+03 1.055160000000000000e+06
1.825254388213496393e+00 5.546061546225367238e+03 5.493342970529452941e+03 1.061910000000000000e+06
