# # k, P(k),P(k)-shotnoise, Nmodes
1.825254388213496393e+00 6.126216367424669443e+03 6.074608746155661720e+03 1.061910000000000000e+06
1.831535832002544106e+00 6.116500499391235280e+03 6.064892878122227557e+03 1.065538000000000000e+06
1.837815550403961051e+00 6.097212353803162841e+03 6.045604732534155119e+03 1.075850000000000000e+06
1.844109001519104174e+00 6.087696034250341654e+03 6.036088412981333931e+03 1.085614000000000000e+06
1.850394624542057054e+00 6.082661968864979826e+03 6.031054347595972104e+03 1.087722000000000000e+06
1.856670888758223281e+00 6.069986644957746648e+03 6.018379023688738926e+03 1.096876000000000000e+06
1.862955904437998855e+00 6.045500261808666437e+03 5.993892640539658714e+03 1.105496000000000000e+06
1.869239093965251008e+00 6.060962967707023381e+03 6.009355346438015658e+03 1.111720000000000000e+06
1.875524551422873554e+00 6.040472576553362160e+03 5.988864955284354437e+03 1.121280000000000000e+06
1.881807982104247490e+00 6.016934246170280858e+03 5.965326624901273135e+03 1.125186000000000000e+06
1.888084182640285436e+00 6.023856945664913837e+03 5.972249324395906115e+03 1.134232000000000000e+06
1.894359184767357762e+00 6.007904131357233382e+03 5.956296510088225659e+03 1.139920000000000000e+06
1.900652335243679270e+00 6.004773985666637600e+03 5.953166364397629877e+03 1.156084000000000000e+06
1.906941434140952518e+00 5.984202663670579568e+03 5.932595042401571845e+03 1.153348000000000000e+06
1.913211010588978134e+00 5.965466948781770043e+03 5.913859327512762320e+03 1.163962000000000000e+06
1.919497353804973994e+00 5.972652478355963467e+03 5.921044857086955744e+03 1.175698000000000000e+06
1.925784376717101232e+00 5.947927816526518654e+03 5.896320195257510932e+03 1.178618000000000000e+06
1.932070295894139811e+00 5.934058431550391106e+03 5.882450810281383383e+03 1.191414000000000000e+06
1.938347681358776109e+00 5.930958137362982598e+03 5.879350516093974875e+03 1.190388000000000000e+06
1.944622715438230065e+00 5.918701693325347151e+03 5.867094072056339428e+03 1.205992000000000000e+06
1.950912101770938545e+00 5.909345269098343124e+03 5.857737647829335401e+03 1.212094000000000000e+06
1.957200170150135810e+00 5.915966566160093862e+03 5.864358944891086139e+03 1.220074000000000000e+06
1.963483156116985873e+00 5.896518421400833176e+03 5.844910800131825454e+03 1.226826000000000000e+06
1.969764663919415071e+00 5.872273099515909962e+03 5.820665478246902239e+03 1.234274000000000000e+06
1.976058795452903194e+00 5.872169415692708753e+03 5.820561794423701031e+03 1.248286000000000000e+06
1.982347818239277082e+00 5.854720487336770020e+03 5.803112866067762297e+03 1.247764000000000000e+06
1.988621905801704060e+00 5.845973921769324079e+03 5.794366300500316356e+03 1.258144000000000000e+06
1.994901683859673147e+00 5.830680110504352342e+03 5.779072489235344619e+03 1.266462000000000000e+06
2.001185568350352106e+00 5.832199467217454185e+03 5.780591845948446462e+03 1.274682000000000000e+06
2.007463530968069509e+00 5.811870639965256487e+03 5.760263018696248764e+03 1.281282000000000000e+06
2.013743684507833809e+00 5.793709475071190354e+03 5.742101853802182632e+03 1.290814000000000000e+06
2.020026468512655438e+00 5.790851941352804715e+03 5.739244320083796993e+03 1.298642000000000000e+06
2.026317940332479139e+00 5.770818565359895729e+03 5.719210944090888006e+03 1.310514000000000000e+06
2.032605346556254133e+00 5.771111333367347470e+03 5.719503712098339747e+03 1.313348000000000000e+06
2.038876250754864561e+00 5.757216084283881173e+03 5.705608463014873450e+03 1.320124000000000000e+06
2.045156862230546491e+00 5.757508095428227534e+03 5.705900474159219812e+03 1.333076000000000000e+06
2.051450376459333036e+00 5.738876271052145057e+03 5.687268649783137334e+03 1.342160000000000000e+06
2.057735646516794858e+00 5.721444561745550345e+03 5.669836940476542622e+03 1.346470000000000000e+06
2.064019658255301426e+00 5.719494983119758217e+03 5.667887361850750494e+03 1.357668000000000000e+06
2.070309709613492366e+00 5.709355726027682067e+03 5.657748104758674344e+03 1.365808000000000000e+06
2.076598642179291243e+00 5.698785155711979314e+03 5.647177534442971591e+03 1.373258000000000000e+06
2.082870032339927402e+00 5.684948568321676248e+03 5.633340947052668525e+03 1.375392000000000000e+06
2.089134787055322295e+00 5.660586460531412740e+03 5.608978839262405018e+03 1.386994000000000000e+06
2.095425627190938389e+00 5.665026567589258775e+03 5.613418946320251052e+03 1.402688000000000000e+06
2.101711371004562512e+00 5.649918182802808587e+03 5.598310561533800865e+03 1.402456000000000000e+06
2.107989648687532469e+00 5.638394280371171590e+03 5.586786659102163867e+03 1.415562000000000000e+06
2.114274413323816493e+00 5.626758316135654240e+03 5.575150694866646518e+03 1.423152000000000000e+06
2.120557238443375958e+00 5.633253161104705214e+03 5.581645539835697491e+03 1.430474000000000000e+06
2.126845280632974067e+00 5.597497407426967584e+03 5.545889786157959861e+03 1.442654000000000000e+06
2.133128554780450159e+00 5.608184709684380323e+03 5.556577088415372600e+03 1.446292000000000000e+06
2.139412332467919065e+00 5.586472054574902359e+03 5.534864433305894636e+03 1.458674000000000000e+06
2.145698003662099396e+00 5.575243487632704273e+03 5.523635866363696550e+03 1.465518000000000000e+06
2.151977195668531184e+00 5.549929085214003862e+03 5.498321463944996140e+03 1.471640000000000000e+06
2.158263209952423267e+00 5.543741776788184325e+03 5.492134155519176602e+03 1.486868000000000000e+06
2.164552162632372490e+00 5.542643860849897465e+03 5.491036239580889742e+03 1.490076000000000000e+06
2.170839225012531681e+00 5.537631261842593631e+03 5.486023640573585908e+03 1.502730000000000000e+06
2.177120082977427540e+00 5.524774643748372000e+03 5.473167022479364277e+03 1.505460000000000000e+06
2.183393121055990260e+00 5.511404679312809094e+03 5.459797058043801371e+03 1.515192000000000000e+06
2.189672152712972331e+00 5.505941109080662500e+03 5.454333487811654777e+03 1.527176000000000000e+06
2.195961755713628616e+00 5.487331491817242750e+03 5.435723870548235027e+03 1.536762000000000000e+06
2.202246728716700463e+00 5.475667194806271254e+03 5.424059573537263532e+03 1.542760000000000000e+06
2.208524403202436037e+00 5.472726385932048288e+03 5.421118764663040565e+03 1.550958000000000000e+06
2.214806392550185965e+00 5.446761495018910864e+03 5.395153873749903141e+03 1.562242000000000000e+06
2.221097232089587870e+00 5.449391425799918579e+03 5.397783804530910857e+03 1.573636000000000000e+06
2.227379738633999295e+00 5.445266795985818135e+03 5.393659174716810412e+03 1.575424000000000000e+06
2.233661892530534487e+00 5.416050804879500902e+03 5.364443183610493179e+03 1.591318000000000000e+06
2.239944725315571095e+00 5.414445401503851826e+03 5.362837780234844104e+03 1.593836000000000000e+06
2.246225895079906554e+00 5.411855668930789761e+03 5.360248047661782039e+03 1.608032000000000000e+06
2.252509804346050082e+00 5.398078315333501450e+03 5.346470694064493728e+03 1.613848000000000000e+06
2.258786271982848870e+00 5.381567505882667319e+03 5.329959884613659597e+03 1.621344000000000000e+06
2.265071686104545012e+00 5.369395827204257330e+03 5.317788205935249607e+03 1.636986000000000000e+06
2.271353283744287577e+00 5.361415102811778524e+03 5.309807481542770802e+03 1.637896000000000000e+06
2.277641683762936520e+00 5.349370063924741771e+03 5.297762442655734048e+03 1.657744000000000000e+06
2.283930104798850280e+00 5.326957841355855635e+03 5.275350220086847912e+03 1.657162000000000000e+06
2.290207926740317035e+00 5.334202713377449072e+03 5.282595092108441349e+03 1.669282000000000000e+06
2.296494840186173114e+00 5.318606386431893043e+03 5.266998765162885320e+03 1.681784000000000000e+06
2.302772905700670947e+00 5.315296357785227883e+03 5.263688736516220160e+03 1.681712000000000000e+06
2.309052374557129195e+00 5.296985153963666562e+03 5.245377532694658839e+03 1.701460000000000000e+06
2.315343134461879337e+00 5.282025654121079242e+03 5.230418032852071519e+03 1.706278000000000000e+06
2.321633141999085659e+00 5.286824931596665920e+03 5.235217310327658197e+03 1.719040000000000000e+06
2.327916355392010139e+00 5.264108103916813889e+03 5.212500482647806166e+03 1.722426000000000000e+06
2.334190722001127316e+00 5.255196189974202753e+03 5.203588568705195030e+03 1.731242000000000000e+06
2.340473130334892460e+00 5.247498294669363531e+03 5.195890673400355809e+03 1.746678000000000000e+06
2.346761369860457247e+00 5.237555206138704307e+03 5.185947584869696584e+03 1.752724000000000000e+06
2.353047769056515470e+00 5.222935627562298578e+03 5.171328006293290855e+03 1.764314000000000000e+06
2.359330397319757022e+00 5.214337519562815032e+03 5.162729898293807310e+03 1.770156000000000000e+06
2.365605034054369060e+00 5.205366855654967367e+03 5.153759234385959644e+03 1.777436000000000000e+06
2.371891455909768354e+00 5.201676723958584262e+03 5.150069102689576539e+03 1.797104000000000000e+06
2.378179546072414663e+00 5.190152254202260337e+03 5.138544632933252615e+03 1.796398000000000000e+06
2.384457586600779333e+00 5.169040895238850680e+03 5.117433273969842958e+03 1.810884000000000000e+06
2.390743123140302018e+00 5.158718116648984505e+03 5.107110495379976783e+03 1.819896000000000000e+06
2.397020324856477647e+00 5.139820716079678277e+03 5.088213094810670555e+03 1.824020000000000000e+06
2.403297352078177518e+00 5.139798236561663543e+03 5.088190615292655821e+03 1.840406000000000000e+06
