# # k, P(k),P(k)-shotnoise, Nmodes
1.831535832002544106e+00 1.987724467527364709e+02 3.660495497787164254e+01 1.065538000000000000e+06
1.837815550403961051e+00 1.982323657528222327e+02 3.606487397795740435e+01 1.075850000000000000e+06
1.844109001519104174e+00 1.986275234961799185e+02 3.646003172131509018e+01 1.085614000000000000e+06
1.850394624542057054e+00 1.974726875461766724e+02 3.530519577131184406e+01 1.087722000000000000e+06
1.856670888758223281e+00 1.981011642818492930e+02 3.593367250698446469e+01 1.096876000000000000e+06
1.862955904437998855e+00 1.973421272907619937e+02 3.517463551589716531e+01 1.105496000000000000e+06
1.869239093965251008e+00 1.973261438153044764e+02 3.515865204043964809e+01 1.111720000000000000e+06
1.875524551422873554e+00 1.971114245539037597e+02 3.494393277903893136e+01 1.121280000000000000e+06
1.881807982104247490e+00 1.965486239783554936e+02 3.438113220349066523e+01 1.125186000000000000e+06
1.888084182640285436e+00 1.965911155379829438e+02 3.442362376311811545e+01 1.134232000000000000e+06
1.894359184767357762e+00 1.962043700738655332e+02 3.403687829900070483e+01 1.139920000000000000e+06
1.900652335243679270e+00 1.960323008370005198e+02 3.386480906213569142e+01 1.156084000000000000e+06
1.906941434140952518e+00 1.959794160265301741e+02 3.381192425166534576e+01 1.153348000000000000e+06
1.913211010588978134e+00 1.955033131249627729e+02 3.333582135009794456e+01 1.163962000000000000e+06
1.919497353804973994e+00 1.952754721251768615e+02 3.310798035031203312e+01 1.175698000000000000e+06
1.925784376717101232e+00 1.952122589619161488e+02 3.304476718705132043e+01 1.178618000000000000e+06
1.932070295894139811e+00 1.954347351426156933e+02 3.326724336775086499e+01 1.191414000000000000e+06
1.938347681358776109e+00 1.946784079453354366e+02 3.251091617047060822e+01 1.190388000000000000e+06
1.944622715438230065e+00 1.949129536903400890e+02 3.274546191547526064e+01 1.205992000000000000e+06
1.950912101770938545e+00 1.941771826977635556e+02 3.200969092289872719e+01 1.212094000000000000e+06
1.957200170150135810e+00 1.942307495497589969e+02 3.206325777489416851e+01 1.220074000000000000e+06
1.963483156116985873e+00 1.945150906653774427e+02 3.234759889051261439e+01 1.226826000000000000e+06
1.969764663919415071e+00 1.940949402240606503e+02 3.192744844919582192e+01 1.234274000000000000e+06
1.976058795452903194e+00 1.939719246569338793e+02 3.180443288206905095e+01 1.248286000000000000e+06
1.982347818239277082e+00 1.937163936999762939e+02 3.154890192511146552e+01 1.247764000000000000e+06
1.988621905801704060e+00 1.934006621694839509e+02 3.123317039461912259e+01 1.258144000000000000e+06
1.994901683859673147e+00 1.927250136411392987e+02 3.055752186627447031e+01 1.266462000000000000e+06
2.001185568350352106e+00 1.925481896692165833e+02 3.038069789435175494e+01 1.274682000000000000e+06
2.007463530968069509e+00 1.923105027435211696e+02 3.014301096865634122e+01 1.281282000000000000e+06
2.013743684507833809e+00 1.925146201283560856e+02 3.034712835349125726e+01 1.290814000000000000e+06
2.020026468512655438e+00 1.928865480238255543e+02 3.071905624896072595e+01 1.298642000000000000e+06
2.026317940332479139e+00 1.918089432327517159e+02 2.964145145788688751e+01 1.310514000000000000e+06
2.032605346556254133e+00 1.919878515889173798e+02 2.982035981405255143e+01 1.313348000000000000e+06
2.038876250754864561e+00 1.918108745092839342e+02 2.964338273441910587e+01 1.320124000000000000e+06
2.045156862230546491e+00 1.913521522374082906e+02 2.918466046254346224e+01 1.333076000000000000e+06
2.051450376459333036e+00 1.915055104462798852e+02 2.933801867141505682e+01 1.342160000000000000e+06
2.057735646516794858e+00 1.914251403987863114e+02 2.925764862392148302e+01 1.346470000000000000e+06
2.064019658255301426e+00 1.910429828665068612e+02 2.887549109164203287e+01 1.357668000000000000e+06
2.070309709613492366e+00 1.911243897123441116e+02 2.895689793747928320e+01 1.365808000000000000e+06
2.076598642179291243e+00 1.906557751419134377e+02 2.848828336704860931e+01 1.373258000000000000e+06
2.082870032339927402e+00 1.906586828345733977e+02 2.849119105970856936e+01 1.375392000000000000e+06
2.089134787055322295e+00 1.903621951426722774e+02 2.819470336780744901e+01 1.386994000000000000e+06
2.095425627190938389e+00 1.903566092948217658e+02 2.818911751995693749e+01 1.402688000000000000e+06
2.101711371004562512e+00 1.898750586336789468e+02 2.770756685881411840e+01 1.402456000000000000e+06
2.107989648687532469e+00 1.899593136824712758e+02 2.779182190760644744e+01 1.415562000000000000e+06
2.114274413323816493e+00 1.898464978153751019e+02 2.767900604051027358e+01 1.423152000000000000e+06
2.120557238443375958e+00 1.899955726947980850e+02 2.782808091993325661e+01 1.430474000000000000e+06
2.126845280632974067e+00 1.896731784969526871e+02 2.750568672208785870e+01 1.442654000000000000e+06
2.133128554780450159e+00 1.899403881441523652e+02 2.777289636928753680e+01 1.446292000000000000e+06
2.139412332467919065e+00 1.895952909822322852e+02 2.742779920736745680e+01 1.458674000000000000e+06
2.145698003662099396e+00 1.891667800992314596e+02 2.699928832436663129e+01 1.465518000000000000e+06
2.151977195668531184e+00 1.887392785959684431e+02 2.657178682110361478e+01 1.471640000000000000e+06
2.158263209952423267e+00 1.886185076936282314e+02 2.645101591876340308e+01 1.486868000000000000e+06
2.164552162632372490e+00 1.884416259840169516e+02 2.627413420915212328e+01 1.490076000000000000e+06
2.170839225012531681e+00 1.883090638665270831e+02 2.614157209166225471e+01 1.502730000000000000e+06
2.177120082977427540e+00 1.888040234018760088e+02 2.663653162701118049e+01 1.505460000000000000e+06
2.183393121055990260e+00 1.885003700887226614e+02 2.633287831385783306e+01 1.515192000000000000e+06
2.189672152712972331e+00 1.880564136351981972e+02 2.588892186033336884e+01 1.527176000000000000e+06
2.195961755713628616e+00 1.874738151115301719e+02 2.530632333666534350e+01 1.536762000000000000e+06
2.202246728716700463e+00 1.874714329757812834e+02 2.530394120091645505e+01 1.542760000000000000e+06
2.208524403202436037e+00 1.874301119919083192e+02 2.526262021704349081e+01 1.550958000000000000e+06
2.214806392550185965e+00 1.872789399848401501e+02 2.511144820997532179e+01 1.562242000000000000e+06
2.221097232089587870e+00 1.875918976618144995e+02 2.542440588694967118e+01 1.573636000000000000e+06
2.227379738633999295e+00 1.871098865752363167e+02 2.494239480037148837e+01 1.575424000000000000e+06
2.233661892530534487e+00 1.875246814581209378e+02 2.535718968325610945e+01 1.591318000000000000e+06
2.239944725315571095e+00 1.872552383978155603e+02 2.508774662295073199e+01 1.593836000000000000e+06
2.246225895079906554e+00 1.869732114643900331e+02 2.480571968952520479e+01 1.608032000000000000e+06
2.252509804346050082e+00 1.868497990757741718e+02 2.468230730090934344e+01 1.613848000000000000e+06
2.258786271982848870e+00 1.865159391247723875e+02 2.434844734990755910e+01 1.621344000000000000e+06
2.265071686104545012e+00 1.867169493972353393e+02 2.454945762237051099e+01 1.636986000000000000e+06
2.271353283744287577e+00 1.864101732785537706e+02 2.424268150368894226e+01 1.637896000000000000e+06
2.277641683762936520e+00 1.864910809943343395e+02 2.432358921946951114e+01 1.657744000000000000e+06
2.283930104798850280e+00 1.860377155159560800e+02 2.387022374109125167e+01 1.657162000000000000e+06
2.290207926740317035e+00 1.859191160140259740e+02 2.375162423916114562e+01 1.669282000000000000e+06
2.296494840186173114e+00 1.859724637897174091e+02 2.380497201485258074e+01 1.681784000000000000e+06
2.302772905700670947e+00 1.855965829731403005e+02 2.342909119827547215e+01 1.681712000000000000e+06
2.309052374557129195e+00 1.854748904328661183e+02 2.330739865800128996e+01 1.701460000000000000e+06
2.315343134461879337e+00 1.855784787495002206e+02 2.341098697463539224e+01 1.706278000000000000e+06
2.321633141999085659e+00 1.856952057730985359e+02 2.352771399823370757e+01 1.719040000000000000e+06
2.327916355392010139e+00 1.857186278775330379e+02 2.355113610266820956e+01 1.722426000000000000e+06
2.334190722001127316e+00 1.852469975370317457e+02 2.307950576216691729e+01 1.731242000000000000e+06
2.340473130334892460e+00 1.849220802046079655e+02 2.275458842974313711e+01 1.746678000000000000e+06
2.346761369860457247e+00 1.848639559715272753e+02 2.269646419666244697e+01 1.752724000000000000e+06
2.353047769056515470e+00 1.846765269125689031e+02 2.250903513770407471e+01 1.764314000000000000e+06
2.359330397319757022e+00 1.848002676365679235e+02 2.263277586170309519e+01 1.770156000000000000e+06
2.365605034054369060e+00 1.846525899948688050e+02 2.248509822000397662e+01 1.777436000000000000e+06
2.371891455909768354e+00 1.847901622902847691e+02 2.262267051541994078e+01 1.797104000000000000e+06
2.378179546072414663e+00 1.845951745107703346e+02 2.242768273590550621e+01 1.796398000000000000e+06
2.384457586600779333e+00 1.844202751629004808e+02 2.225278338803565248e+01 1.810884000000000000e+06
2.390743123140302018e+00 1.842092105113827074e+02 2.204171873651787905e+01 1.819896000000000000e+06
2.397020324856477647e+00 1.840556124650159688e+02 2.188812069015114048e+01 1.824020000000000000e+06
2.403297352078177518e+00 1.844916278929389080e+02 2.232413611807407960e+01 1.840406000000000000e+06
