# # k, P(k),P(k)-shotnoise, Nmodes
1.014706927655060875e+00 6.573032057427129985e+03 6.519858760121186606e+03 3.281640000000000000e+05
1.020995821536768045e+00 6.548832947883423003e+03 6.495659650577479624e+03 3.322980000000000000e+05
1.027277321758624629e+00 6.542401212854753794e+03 6.489227915548810415e+03 3.352360000000000000e+05
1.033577629488106275e+00 6.535512919388715090e+03 6.482339622082771712e+03 3.423460000000000000e+05
1.039864888978200064e+00 6.529342991006596094e+03 6.476169693700652715e+03 3.426120000000000000e+05
1.046131543025751398e+00 6.543220505080039402e+03 6.490047207774096023e+03 3.478080000000000000e+05
1.052408295901959612e+00 6.477195681242945284e+03 6.424022383937001905e+03 3.527840000000000000e+05
1.058689459756216866e+00 6.471419109172188655e+03 6.418245811866245276e+03 3.560160000000000000e+05
1.064973476309879485e+00 6.488604488496390331e+03 6.435431191190446953e+03 3.617640000000000000e+05
1.071260228414355753e+00 6.462659485007539843e+03 6.409486187701596464e+03 3.652380000000000000e+05
1.077547506273993205e+00 6.467464253580607874e+03 6.414290956274664495e+03 3.698500000000000000e+05
1.083834594251098959e+00 6.457945405476349151e+03 6.404772108170405772e+03 3.744400000000000000e+05
1.090123338753580029e+00 6.434095465900319141e+03 6.380922168594375762e+03 3.779460000000000000e+05
1.096402047628067811e+00 6.420245742144006726e+03 6.367072444838063348e+03 3.828480000000000000e+05
1.102686734177269923e+00 6.429666314952664834e+03 6.376493017646721455e+03 3.870080000000000000e+05
1.108974905272321010e+00 6.369468686646173410e+03 6.316295389340230031e+03 3.918200000000000000e+05
1.115240505002667248e+00 6.395248558873882757e+03 6.342075261567939378e+03 3.936120000000000000e+05
1.121510968507875017e+00 6.368946240497605686e+03 6.315772943191662307e+03 4.007140000000000000e+05
1.127801000874616433e+00 6.370979322232966297e+03 6.317806024927022918e+03 4.057940000000000000e+05
1.134097027651290723e+00 6.338519387198620279e+03 6.285346089892676900e+03 4.099040000000000000e+05
1.140372932967484543e+00 6.351549313947950395e+03 6.298376016642007016e+03 4.124720000000000000e+05
1.146644399550673876e+00 6.326038453942103843e+03 6.272865156636160464e+03 4.185640000000000000e+05
1.152943533572619028e+00 6.315104290599571868e+03 6.261930993293628489e+03 4.250340000000000000e+05
1.159234629937837324e+00 6.298421005535214135e+03 6.245247708229270756e+03 4.270920000000000000e+05
1.165519427699577504e+00 6.319924646480193587e+03 6.266751349174250208e+03 4.331780000000000000e+05
1.171801113533186500e+00 6.266925011797343359e+03 6.213751714491399980e+03 4.360040000000000000e+05
1.178090415441370498e+00 6.287125718780908755e+03 6.233952421474965377e+03 4.439880000000000000e+05
1.184382922568056218e+00 6.239268177790250775e+03 6.186094880484307396e+03 4.453300000000000000e+05
1.190653318049772258e+00 6.250404138523165784e+03 6.197230841217222405e+03 4.508360000000000000e+05
1.196918726837574054e+00 6.240438540279148583e+03 6.187265242973205204e+03 4.537220000000000000e+05
1.203203941861949566e+00 6.217773791688699021e+03 6.164600494382755642e+03 4.634540000000000000e+05
1.209492404352916051e+00 6.195566937771674020e+03 6.142393640465730641e+03 4.638000000000000000e+05
1.215771355333522763e+00 6.195547874138227598e+03 6.142374576832284220e+03 4.715780000000000000e+05
1.222064664468862416e+00 6.201342644020862281e+03 6.148169346714918902e+03 4.760860000000000000e+05
1.228353922954420918e+00 6.174139241223982026e+03 6.120965943918038647e+03 4.800280000000000000e+05
1.234638470013954770e+00 6.172987028016184013e+03 6.119813730710240634e+03 4.861600000000000000e+05
1.240913261509356103e+00 6.150487796326144235e+03 6.097314499020200856e+03 4.877540000000000000e+05
1.247188250643475937e+00 6.131827600621978490e+03 6.078654303316035111e+03 4.961340000000000000e+05
1.253473069443996613e+00 6.120605630709223078e+03 6.067432333403279699e+03 4.994820000000000000e+05
1.259761898162141902e+00 6.102976811017411819e+03 6.049803513711468440e+03 5.065000000000000000e+05
1.266044124118156144e+00 6.116708898192564448e+03 6.063535600886621069e+03 5.091880000000000000e+05
1.272325893222376436e+00 6.108636969657970440e+03 6.055463672352027061e+03 5.154900000000000000e+05
1.278614164208257353e+00 6.092138201422574639e+03 6.038964904116631260e+03 5.212680000000000000e+05
1.284892611208029889e+00 6.061807858356129145e+03 6.008634561050185766e+03 5.238700000000000000e+05
1.291183645279231351e+00 6.067876860489281171e+03 6.014703563183337792e+03 5.336400000000000000e+05
1.297481503837926153e+00 6.048550986124301744e+03 5.995377688818358365e+03 5.355220000000000000e+05
1.303753723784867535e+00 6.050260462440100127e+03 5.997087165134156749e+03 5.391000000000000000e+05
1.310018983865986586e+00 6.059742949192279411e+03 6.006569651886336032e+03 5.455720000000000000e+05
1.316308510930670250e+00 6.033942690595366912e+03 5.980769393289423533e+03 5.530760000000000000e+05
1.322598362398576421e+00 6.024194240253696080e+03 5.971020942947752701e+03 5.564880000000000000e+05
1.328872053478450166e+00 6.001518103591208273e+03 5.948344806285264895e+03 5.606140000000000000e+05
1.335152188378053495e+00 5.992206313874464286e+03 5.939033016568520907e+03 5.684260000000000000e+05
1.341449661995184561e+00 5.971603327894800714e+03 5.918430030588857335e+03 5.746600000000000000e+05
1.347738927854007729e+00 5.966942233310600386e+03 5.913768936004657007e+03 5.770720000000000000e+05
1.354008700766087481e+00 5.969388982397702421e+03 5.916215685091759042e+03 5.822700000000000000e+05
1.360289660314967009e+00 5.961726867597898490e+03 5.908553570291955111e+03 5.901560000000000000e+05
1.366572251586567699e+00 5.932365530682776807e+03 5.879192233376833428e+03 5.928000000000000000e+05
1.372860453050388063e+00 5.934368794648076801e+03 5.881195497342133422e+03 6.027740000000000000e+05
1.379145023090685429e+00 5.928354606019060157e+03 5.875181308713116778e+03 6.026980000000000000e+05
1.385414535762269361e+00 5.911521985185118865e+03 5.858348687879175486e+03 6.111620000000000000e+05
1.391706524900663045e+00 5.891413555858004656e+03 5.838240258552061277e+03 6.180140000000000000e+05
1.397995531958892590e+00 5.877909810984899195e+03 5.824736513678955816e+03 6.215880000000000000e+05
1.404274192284941769e+00 5.883542039450305310e+03 5.830368742144361931e+03 6.277440000000000000e+05
1.410561555672766865e+00 5.849767594191353055e+03 5.796594296885409676e+03 6.335400000000000000e+05
1.416846912008939086e+00 5.859431623991872584e+03 5.806258326685929205e+03 6.397320000000000000e+05
1.423125133292065136e+00 5.837420913455670416e+03 5.784247616149727037e+03 6.426020000000000000e+05
1.429404784151020458e+00 5.823642500198045127e+03 5.770469202892101748e+03 6.518900000000000000e+05
1.435691047292837252e+00 5.831808157641559774e+03 5.778634860335616395e+03 6.552160000000000000e+05
1.441980674135391771e+00 5.829020309952825301e+03 5.775847012646881922e+03 6.637680000000000000e+05
1.448270256156670488e+00 5.807012832378518397e+03 5.753839535072575018e+03 6.676260000000000000e+05
1.454546622628224650e+00 5.799151143042231524e+03 5.745977845736288145e+03 6.716420000000000000e+05
1.460820715374602674e+00 5.773055052540960787e+03 5.719881755235017408e+03 6.794060000000000000e+05
1.467116879073512736e+00 5.782653302101835834e+03 5.729480004795892455e+03 6.874520000000000000e+05
1.473402996227505257e+00 5.766815141516210133e+03 5.713641844210266754e+03 6.894720000000000000e+05
1.479676491952220729e+00 5.747898051622828461e+03 5.694724754316885083e+03 6.966860000000000000e+05
1.485967553866846869e+00 5.729760767973292786e+03 5.676587470667349407e+03 7.043380000000000000e+05
1.492246821535899048e+00 5.736506084936039770e+03 5.683332787630096391e+03 7.067400000000000000e+05
1.498509554578234537e+00 5.719024688518842595e+03 5.665851391212899216e+03 7.122360000000000000e+05
1.504789768773060477e+00 5.705804863330975422e+03 5.652631566025032043e+03 7.226580000000000000e+05
1.511081932996167110e+00 5.698953116022890754e+03 5.645779818716947375e+03 7.268980000000000000e+05
1.517368266691215162e+00 5.670662983631950738e+03 5.617489686326007359e+03 7.332820000000000000e+05
1.523654636026075648e+00 5.661412506973630116e+03 5.608239209667686737e+03 7.396640000000000000e+05
1.529943441059384845e+00 5.664861370717609134e+03 5.611688073411665755e+03 7.455940000000000000e+05
1.536239025868725072e+00 5.645808022337000693e+03 5.592634725031057314e+03 7.536480000000000000e+05
1.542520371859912531e+00 5.637845658780211124e+03 5.584672361474267746e+03 7.545420000000000000e+05
1.548788934475642254e+00 5.619902760647670220e+03 5.566729463341726841e+03 7.626580000000000000e+05
1.555076717032853217e+00 5.615710323055885965e+03 5.562537025749942586e+03 7.721700000000000000e+05
1.561367597618051883e+00 5.604626545080958749e+03 5.551453247775015370e+03 7.751460000000000000e+05
1.567640799474913083e+00 5.598380035461252191e+03 5.545206738155308813e+03 7.806720000000000000e+05
1.573918091021587307e+00 5.592176409551255347e+03 5.539003112245311968e+03 7.887520000000000000e+05
1.580208770922777894e+00 5.576613015551055469e+03 5.523439718245112090e+03 7.962340000000000000e+05
1.586494501348699515e+00 5.555290960299766084e+03 5.502117662993822705e+03 8.007500000000000000e+05
1.592767039126987694e+00 5.551228832349685945e+03 5.498055535043742566e+03 8.048100000000000000e+05
1.599052488140243256e+00 5.570601186360276188e+03 5.517427889054332809e+03 8.176280000000000000e+05
1.605347362928585930e+00 5.517516298402561006e+03 5.464343001096617627e+03 8.192580000000000000e+05
1.611624469631112389e+00 5.523021726588521233e+03 5.469848429282577854e+03 8.265800000000000000e+05
1.617906873560414516e+00 5.520696836266858554e+03 5.467523538960915175e+03 8.332260000000000000e+05
1.624193727299755308e+00 5.499475567369574492e+03 5.446302270063631113e+03 8.401780000000000000e+05
1.630471782443348783e+00 5.505403514289580926e+03 5.452230216983637547e+03 8.448300000000000000e+05
1.636760164716084098e+00 5.483299369409321116e+03 5.430126072103377737e+03 8.551300000000000000e+05
1.643043464683600297e+00 5.469078138394147572e+03 5.415904841088204194e+03 8.575060000000000000e+05
1.649316977887778979e+00 5.451943217786615605e+03 5.398769920480672226e+03 8.644800000000000000e+05
1.655599056937107516e+00 5.437206787400370558e+03 5.384033490094427179e+03 8.738480000000000000e+05
1.661884166769115767e+00 5.421989137943943206e+03 5.368815840637999827e+03 8.783400000000000000e+05
1.668176504354522471e+00 5.427724478487272791e+03 5.374551181181329412e+03 8.889200000000000000e+05
1.674458683878514931e+00 5.408443540493462024e+03 5.355270243187518645e+03 8.893580000000000000e+05
1.680728630093367038e+00 5.412876331498640866e+03 5.359703034192697487e+03 8.981800000000000000e+05
1.687019939142594183e+00 5.385694275096311685e+03 5.332520977790368306e+03 9.095840000000000000e+05
1.693318824324689276e+00 5.369663527703401087e+03 5.316490230397457708e+03 9.136000000000000000e+05
1.699588010948696493e+00 5.361694174164273136e+03 5.308520876858329757e+03 9.141300000000000000e+05
1.705865055857039181e+00 5.352929838788461893e+03 5.299756541482518514e+03 9.300560000000000000e+05
1.712165335543606837e+00 5.363852588213296258e+03 5.310679290907352879e+03 9.342660000000000000e+05
1.718451221796237549e+00 5.338476482340902294e+03 5.285303185034958915e+03 9.398780000000000000e+05
1.724725883597690634e+00 5.310496586323339216e+03 5.257323289017395837e+03 9.443780000000000000e+05
1.731001460952539039e+00 5.306120911830582372e+03 5.252947614524638993e+03 9.535880000000000000e+05
1.737293076086154020e+00 5.314249953391812596e+03 5.261076656085869217e+03 9.640360000000000000e+05
1.743575012025098125e+00 5.287449592707504962e+03 5.234276295401561583e+03 9.634900000000000000e+05
1.749853765858601529e+00 5.276836411407525702e+03 5.223663114101582323e+03 9.778260000000000000e+05
1.756139760422475327e+00 5.267869899277931836e+03 5.214696601971988457e+03 9.793740000000000000e+05
1.762418064231706216e+00 5.248372767029053648e+03 5.195199469723110269e+03 9.891060000000000000e+05
1.768704373978918332e+00 5.244754792569892743e+03 5.191581495263949364e+03 9.968660000000000000e+05
1.774989017499519983e+00 5.209090060408022509e+03 5.155916763102079130e+03 1.001708000000000000e+06
1.781271339834514134e+00 5.231582503109411846e+03 5.178409205803468467e+03 1.011292000000000000e+06
1.787557810851539308e+00 5.208723831773467282e+03 5.155550534467523903e+03 1.016394000000000000e+06
1.793844465061326554e+00 5.197458025778081719e+03 5.144284728472138340e+03 1.026530000000000000e+06
1.800123882125254315e+00 5.181027187608267923e+03 5.127853890302324544e+03 1.028166000000000000e+06
1.806399855932671716e+00 5.173124621106451741e+03 5.119951323800508362e+03 1.039020000000000000e+06
1.812677292178102029e+00 5.154247429725995062e+03 5.101074132420051683e+03 1.044114000000000000e+06
1.818962554020154831e+00 5.144536094344289268e+03 5.091362797038345889e+03 1.055160000000000000e+06
1.825254388213496393e+00 5.127864590057135501e+03 5.074691292751192123e+03 1.061910000000000000e+06
